Entry_Date,Exit_Date,Holding_Mins,Pair,Side,Entry_Price,Exit_Price,P/L_USD
2025-03-23 23:00:00,2025-03-23 23:15:00,15.0,BTC-USD,BUY,86022.04,86351.37,17.63
2025-03-23 23:20:00,2025-03-24 02:15:00,175.0,BTC-USD,BUY,86341.14,87104.18,17.89
2025-03-24 02:50:00,2025-03-24 19:20:00,990.0,BTC-USD,BUY,87110.82,87149.1,6.05
2025-03-24 20:20:00,2025-03-24 21:15:00,55.0,BTC-USD,BUY,87570.19,87282.37,-12.17
2025-03-24 22:50:00,2025-03-24 23:35:00,45.0,BTC-USD,SELL,86887.51,86557.54,18.07
2025-03-25 01:20:00,2025-03-25 02:45:00,85.0,BTC-USD,BUY,86595.05,86554.33,6.11
2025-03-25 03:00:00,2025-03-25 03:25:00,25.0,BTC-USD,BUY,86784.33,86565.04,-12.29
2025-03-25 03:45:00,2025-03-25 04:20:00,35.0,BTC-USD,SELL,86443.12,86642.84,-12.16
2025-03-25 04:25:00,2025-03-25 05:35:00,70.0,BTC-USD,BUY,86628.09,87189.24,18.06
2025-03-25 05:40:00,2025-03-25 09:50:00,250.0,BTC-USD,BUY,87117.47,87492.77,6.11
2025-03-25 10:20:00,2025-03-26 12:55:00,1595.0,BTC-USD,BUY,87725.05,86507.95,-12.28
2025-03-26 13:15:00,2025-03-26 13:40:00,25.0,BTC-USD,SELL,86510.16,86687.87,-12.16
2025-03-26 14:15:00,2025-03-26 14:45:00,30.0,BTC-USD,SELL,86637.15,86402.75,18.06
2025-03-26 14:50:00,2025-03-26 15:10:00,20.0,BTC-USD,SELL,86379.43,85925.03,18.33
2025-03-26 16:00:00,2025-03-26 19:15:00,195.0,BTC-USD,BUY,86673.35,86600.31,6.2
2025-03-26 19:20:00,2025-03-26 19:30:00,10.0,BTC-USD,SELL,86624.86,86899.81,-12.47
2025-03-26 20:45:00,2025-03-26 21:00:00,15.0,BTC-USD,BUY,87189.07,87371.67,18.51
2025-03-26 21:05:00,2025-03-27 07:45:00,640.0,BTC-USD,BUY,87364.16,86887.93,-12.53
2025-03-27 07:50:00,2025-03-27 08:30:00,40.0,BTC-USD,SELL,86854.79,86899.42,-12.4
2025-03-27 09:10:00,2025-03-27 10:00:00,50.0,BTC-USD,SELL,86649.98,86552.51,6.14
2025-03-27 11:10:00,2025-03-27 11:30:00,20.0,BTC-USD,BUY,87389.95,87132.84,-12.34
2025-03-27 15:20:00,2025-03-27 15:45:00,25.0,BTC-USD,BUY,87388.51,87250.51,-12.22
2025-03-27 17:30:00,2025-03-27 18:25:00,55.0,BTC-USD,BUY,87684.52,87367.31,-12.09
2025-03-27 19:40:00,2025-03-27 20:40:00,60.0,BTC-USD,SELL,87134.16,87202.93,5.99
2025-03-27 21:35:00,2025-03-27 22:30:00,55.0,BTC-USD,BUY,87434.02,87123.23,-12.03
2025-03-27 22:40:00,2025-03-28 00:40:00,120.0,BTC-USD,SELL,87079.99,86237.21,17.87
2025-03-28 00:45:00,2025-03-29 05:40:00,1735.0,BTC-USD,SELL,86130.94,83491.61,18.14
2025-03-29 05:45:00,2025-03-29 06:15:00,30.0,BTC-USD,SELL,83525.91,83523.0,6.14
2025-03-29 06:40:00,2025-03-29 07:15:00,35.0,BTC-USD,SELL,83267.23,82713.72,18.5
2025-03-29 07:20:00,2025-03-29 13:30:00,370.0,BTC-USD,SELL,82505.56,82502.1,6.26
2025-03-29 14:10:00,2025-03-30 12:30:00,1340.0,BTC-USD,BUY,82392.55,82416.27,6.29
2025-03-30 12:35:00,2025-03-30 13:25:00,50.0,BTC-USD,SELL,82504.92,82407.78,6.32
2025-03-30 13:45:00,2025-03-30 15:00:00,75.0,BTC-USD,SELL,82280.0,82853.9,-12.71
2025-03-30 18:10:00,2025-03-30 18:30:00,20.0,BTC-USD,SELL,81884.35,82285.53,-12.58
2025-03-30 19:50:00,2025-03-30 20:05:00,15.0,BTC-USD,BUY,82360.18,82226.18,-12.45
2025-03-30 22:05:00,2025-03-30 22:45:00,40.0,BTC-USD,SELL,81775.15,82074.65,-12.33
2025-03-30 23:00:00,2025-03-30 23:05:00,5.0,BTC-USD,BUY,82024.85,81813.97,-12.21
2025-03-31 01:20:00,2025-03-31 01:35:00,15.0,BTC-USD,BUY,82245.79,82068.97,-12.08
2025-03-31 03:10:00,2025-03-31 03:15:00,5.0,BTC-USD,BUY,82057.76,81939.98,-11.96
2025-03-31 03:55:00,2025-03-31 04:55:00,60.0,BTC-USD,BUY,81918.99,81894.91,5.92
2025-03-31 05:15:00,2025-03-31 06:45:00,90.0,BTC-USD,SELL,81663.05,82133.68,-11.9
2025-03-31 08:35:00,2025-03-31 08:50:00,15.0,BTC-USD,BUY,82181.83,82856.31,17.68
2025-03-31 08:55:00,2025-03-31 09:30:00,35.0,BTC-USD,BUY,82776.28,81921.59,-11.96
2025-03-31 09:35:00,2025-03-31 09:50:00,15.0,BTC-USD,SELL,82113.23,82465.86,5.92
2025-03-31 09:55:00,2025-03-31 15:50:00,355.0,BTC-USD,BUY,82485.44,82617.86,5.95
2025-03-31 15:55:00,2025-04-01 02:50:00,655.0,BTC-USD,SELL,82443.85,83458.14,-11.96
2025-04-01 02:55:00,2025-04-01 05:50:00,175.0,BTC-USD,BUY,83451.66,84285.56,17.76
2025-04-01 05:55:00,2025-04-01 08:40:00,165.0,BTC-USD,BUY,84350.01,83741.82,-12.02
2025-04-01 08:50:00,2025-04-01 09:40:00,50.0,BTC-USD,SELL,83749.45,83719.0,5.95
2025-04-01 09:45:00,2025-04-01 10:00:00,15.0,BTC-USD,SELL,83823.4,83287.58,17.94
2025-04-01 11:30:00,2025-04-01 12:20:00,50.0,BTC-USD,BUY,84970.44,85028.95,6.07
2025-04-01 13:10:00,2025-04-01 14:00:00,50.0,BTC-USD,BUY,85144.52,84820.21,-12.2
2025-04-01 17:05:00,2025-04-01 18:55:00,110.0,BTC-USD,BUY,85314.81,85094.08,-12.07
2025-04-01 20:10:00,2025-04-02 01:25:00,315.0,BTC-USD,SELL,85103.9,84241.93,17.93
2025-04-02 01:35:00,2025-04-02 02:40:00,65.0,BTC-USD,SELL,84262.51,84307.64,6.07
2025-04-02 03:30:00,2025-04-02 05:05:00,95.0,BTC-USD,BUY,84406.87,84922.3,18.29
2025-04-02 05:10:00,2025-04-02 16:10:00,660.0,BTC-USD,BUY,85303.25,87776.92,18.57
2025-04-02 16:15:00,2025-04-02 16:25:00,10.0,BTC-USD,BUY,87951.28,85855.72,-12.56
2025-04-02 17:00:00,2025-04-02 17:15:00,15.0,BTC-USD,SELL,85309.37,84430.3,18.66
2025-04-02 17:20:00,2025-04-02 19:00:00,100.0,BTC-USD,SELL,84707.83,82487.72,18.94
2025-04-02 19:05:00,2025-04-06 19:05:00,5760.0,BTC-USD,SELL,82479.59,77559.75,19.22
2025-04-06 19:10:00,2025-04-07 09:50:00,880.0,BTC-USD,SELL,77676.05,77712.57,6.5
2025-04-07 10:30:00,2025-04-08 21:10:00,2080.0,BTC-USD,BUY,78268.69,75265.13,-13.07
2025-04-08 21:15:00,2025-04-09 02:10:00,295.0,BTC-USD,SELL,75133.97,77242.49,-12.94
2025-04-09 02:30:00,2025-04-09 13:20:00,650.0,BTC-USD,BUY,76939.93,80737.86,19.22
2025-04-09 13:25:00,2025-04-22 09:45:00,18500.0,BTC-USD,BUY,80809.15,90312.53,19.5
2025-04-22 10:30:00,2025-04-22 10:45:00,15.0,BTC-USD,BUY,90457.32,90763.01,19.8
2025-04-22 10:50:00,2025-04-22 11:30:00,40.0,BTC-USD,BUY,90770.53,90882.16,6.7
2025-04-22 13:30:00,2025-04-22 15:35:00,125.0,BTC-USD,BUY,91212.96,91164.8,6.73
2025-04-22 17:30:00,2025-04-22 17:45:00,15.0,BTC-USD,BUY,91345.84,93449.98,20.29
2025-04-22 18:00:00,2025-04-27 21:55:00,7435.0,BTC-USD,BUY,92842.68,92977.65,6.87
2025-04-27 22:20:00,2025-04-28 00:15:00,115.0,BTC-USD,BUY,93402.11,94049.98,20.7
2025-04-28 00:45:00,2025-04-28 07:05:00,380.0,BTC-USD,BUY,94127.08,95472.19,21.01
2025-04-28 07:20:00,2025-04-28 09:55:00,155.0,BTC-USD,BUY,95403.36,94001.3,-14.22
2025-04-28 10:00:00,2025-04-28 10:05:00,5.0,BTC-USD,SELL,94367.4,94464.09,14.08
2025-04-28 11:00:00,2025-04-28 11:25:00,25.0,BTC-USD,SELL,94437.17,93802.01,21.33
2025-04-28 11:30:00,2025-04-28 15:20:00,230.0,BTC-USD,SELL,93785.47,94738.03,-14.43
2025-04-28 15:25:00,2025-04-28 16:45:00,80.0,BTC-USD,BUY,94720.59,94449.32,-14.29
2025-04-28 16:50:00,2025-04-28 18:05:00,75.0,BTC-USD,SELL,94446.85,94663.98,-14.14
2025-04-28 20:35:00,2025-04-28 22:50:00,135.0,BTC-USD,BUY,95127.11,94594.04,-14.0
2025-04-28 22:55:00,2025-04-29 02:15:00,200.0,BTC-USD,SELL,94645.79,94673.46,6.93
2025-04-29 02:35:00,2025-04-29 09:15:00,400.0,BTC-USD,BUY,94683.59,94687.42,6.97
2025-04-29 09:25:00,2025-04-29 10:05:00,40.0,BTC-USD,SELL,94895.51,95059.69,7.0
2025-04-29 12:25:00,2025-04-29 12:55:00,30.0,BTC-USD,BUY,95170.36,94992.92,7.04
2025-04-29 17:10:00,2025-04-29 19:05:00,115.0,BTC-USD,SELL,94704.29,93900.02,21.21
2025-04-29 19:35:00,2025-04-29 20:00:00,25.0,BTC-USD,BUY,94005.82,94200.74,21.53
2025-04-29 20:05:00,2025-04-30 00:00:00,235.0,BTC-USD,BUY,94357.69,94986.32,21.85
2025-04-30 00:05:00,2025-04-30 08:35:00,510.0,BTC-USD,BUY,94956.02,94496.16,-14.79
2025-04-30 09:05:00,2025-04-30 09:25:00,20.0,BTC-USD,SELL,94418.42,94562.32,-14.64
2025-04-30 14:05:00,2025-04-30 15:25:00,80.0,BTC-USD,BUY,94282.99,93791.11,-14.49
2025-04-30 15:30:00,2025-04-30 15:55:00,25.0,BTC-USD,SELL,93813.98,94157.42,-14.35
2025-04-30 16:50:00,2025-04-30 16:55:00,5.0,BTC-USD,BUY,94656.05,94577.56,-14.2
2025-04-30 17:30:00,2025-04-30 18:00:00,30.0,BTC-USD,SELL,94544.74,94653.85,-14.06
2025-04-30 18:45:00,2025-04-30 20:45:00,120.0,BTC-USD,SELL,94087.54,94397.86,-13.92
2025-04-30 21:15:00,2025-04-30 23:10:00,115.0,BTC-USD,BUY,94663.31,94735.0,20.67
2025-04-30 23:35:00,2025-04-30 23:40:00,5.0,BTC-USD,BUY,94900.79,94863.38,-13.99
2025-05-01 01:10:00,2025-05-01 05:35:00,265.0,BTC-USD,BUY,94997.64,95463.01,20.77
2025-05-01 05:40:00,2025-05-01 09:10:00,210.0,BTC-USD,BUY,95447.49,96544.35,21.09
2025-05-01 09:15:00,2025-05-02 21:30:00,2175.0,BTC-USD,BUY,96540.04,96500.54,7.13
2025-05-02 21:35:00,2025-05-02 22:00:00,25.0,BTC-USD,SELL,96540.98,96612.46,-14.34
2025-05-02 22:30:00,2025-05-02 23:15:00,45.0,BTC-USD,BUY,96703.56,96461.27,-14.2
2025-05-02 23:50:00,2025-05-03 00:20:00,30.0,BTC-USD,SELL,96398.69,96556.05,-14.05
2025-05-03 00:45:00,2025-05-03 00:50:00,5.0,BTC-USD,BUY,96536.65,96533.74,13.91
2025-05-03 02:45:00,2025-05-03 03:35:00,50.0,BTC-USD,SELL,96226.75,96351.37,-14.05
2025-05-03 06:00:00,2025-05-03 22:00:00,960.0,BTC-USD,SELL,96271.01,96240.48,6.96
2025-05-03 22:20:00,2025-05-03 22:30:00,10.0,BTC-USD,BUY,96295.51,96051.92,-13.98
2025-05-03 23:10:00,2025-05-04 01:05:00,115.0,BTC-USD,SELL,95772.2,95937.52,-13.84
2025-05-04 01:45:00,2025-05-04 02:40:00,55.0,BTC-USD,BUY,96059.42,95927.17,-13.7
2025-05-04 03:20:00,2025-05-04 03:30:00,10.0,BTC-USD,BUY,95951.85,95869.02,-13.57
2025-05-04 04:40:00,2025-05-04 10:50:00,370.0,BTC-USD,SELL,95639.58,95641.31,6.72
2025-05-04 12:15:00,2025-05-04 19:30:00,435.0,BTC-USD,SELL,95387.59,94432.63,20.25
2025-05-04 19:35:00,2025-05-04 22:35:00,180.0,BTC-USD,SELL,94397.65,94311.18,6.85
2025-05-04 22:40:00,2025-05-05 22:05:00,1405.0,BTC-USD,BUY,94252.58,94234.94,6.88
2025-05-05 22:10:00,2025-05-05 22:45:00,35.0,BTC-USD,SELL,94244.56,94297.88,6.92
2025-05-05 23:30:00,2025-05-06 04:10:00,280.0,BTC-USD,BUY,94431.41,94192.65,-13.91
2025-05-06 06:00:00,2025-05-06 06:15:00,15.0,BTC-USD,SELL,94162.08,94249.28,-13.77
2025-05-06 06:55:00,2025-05-06 10:00:00,185.0,BTC-USD,SELL,93929.61,93931.55,6.81
2025-05-06 10:35:00,2025-05-06 12:55:00,140.0,BTC-USD,BUY,94284.37,94241.89,6.85
2025-05-06 14:15:00,2025-05-06 16:25:00,130.0,BTC-USD,BUY,94797.51,94786.66,6.88
2025-05-06 18:10:00,2025-05-06 18:50:00,40.0,BTC-USD,BUY,95169.29,96185.04,20.75
2025-05-06 18:55:00,2025-05-06 21:00:00,125.0,BTC-USD,BUY,96249.63,97599.95,21.06
2025-05-06 21:05:00,2025-05-08 11:40:00,2315.0,BTC-USD,BUY,97499.95,101282.16,21.38
2025-05-08 11:45:00,2025-05-08 17:15:00,330.0,BTC-USD,BUY,101353.78,102961.31,21.7
2025-05-08 17:20:00,2025-05-12 07:55:00,5195.0,BTC-USD,BUY,103680.61,103753.93,7.34
2025-05-12 08:00:00,2025-05-12 09:30:00,90.0,BTC-USD,SELL,103869.12,104228.62,-14.76
2025-05-12 10:20:00,2025-05-12 10:30:00,10.0,BTC-USD,SELL,103756.02,103269.98,21.92
2025-05-12 10:35:00,2025-05-12 14:05:00,210.0,BTC-USD,SELL,103446.0,101861.05,22.24
2025-05-12 14:10:00,2025-05-12 15:00:00,50.0,BTC-USD,SELL,101960.75,101963.07,7.53
2025-05-12 15:15:00,2025-05-13 12:15:00,1260.0,BTC-USD,BUY,101938.28,104230.38,22.69
2025-05-13 12:25:00,2025-05-13 18:25:00,360.0,BTC-USD,BUY,104184.46,104268.9,7.68
2025-05-13 19:40:00,2025-05-13 22:05:00,145.0,BTC-USD,BUY,104166.63,103537.86,-15.43
2025-05-13 22:20:00,2025-05-14 05:00:00,400.0,BTC-USD,SELL,103727.25,103009.77,22.91
2025-05-14 08:05:00,2025-05-14 08:25:00,20.0,BTC-USD,BUY,104018.95,104019.28,7.75
2025-05-14 12:10:00,2025-05-14 12:15:00,5.0,BTC-USD,BUY,103632.63,103374.91,-15.58
2025-05-14 13:05:00,2025-05-14 13:25:00,20.0,BTC-USD,SELL,103243.27,102893.56,23.14
2025-05-14 13:30:00,2025-05-14 14:55:00,85.0,BTC-USD,SELL,102928.6,103541.59,-15.66
2025-05-14 15:45:00,2025-05-14 16:00:00,15.0,BTC-USD,SELL,103452.58,103434.63,7.75
2025-05-14 19:00:00,2025-05-14 19:10:00,10.0,BTC-USD,SELL,103500.0,103572.42,-15.58
2025-05-14 22:10:00,2025-05-15 01:05:00,175.0,BTC-USD,SELL,103069.52,102679.65,23.14
2025-05-15 01:10:00,2025-05-15 03:25:00,135.0,BTC-USD,SELL,102636.02,101921.61,23.48
2025-05-15 03:30:00,2025-05-15 04:30:00,60.0,BTC-USD,SELL,101818.18,102279.29,-15.89
2025-05-15 04:35:00,2025-05-15 05:30:00,55.0,BTC-USD,BUY,102177.8,101853.49,-15.73
2025-05-15 05:35:00,2025-05-15 07:05:00,90.0,BTC-USD,SELL,101702.21,102147.89,-15.57
2025-05-15 07:40:00,2025-05-15 08:30:00,50.0,BTC-USD,BUY,102285.77,102826.05,23.13
2025-05-15 08:35:00,2025-05-15 09:45:00,70.0,BTC-USD,BUY,102746.79,101755.22,-15.65
2025-05-15 10:50:00,2025-05-15 11:20:00,30.0,BTC-USD,SELL,101674.61,102354.66,-15.49
2025-05-15 13:15:00,2025-05-15 14:00:00,45.0,BTC-USD,BUY,103862.69,103874.7,7.67
2025-05-15 14:20:00,2025-05-15 18:00:00,220.0,BTC-USD,SELL,103530.65,103495.77,7.71
2025-05-15 18:40:00,2025-05-16 04:00:00,560.0,BTC-USD,BUY,103682.81,103580.67,7.75
2025-05-16 05:10:00,2025-05-16 07:25:00,135.0,BTC-USD,BUY,103652.66,103656.89,7.78
2025-05-16 08:15:00,2025-05-16 10:00:00,105.0,BTC-USD,BUY,103746.64,103802.49,7.82
2025-05-16 10:00:00,2025-05-16 10:40:00,40.0,BTC-USD,BUY,103802.49,103377.66,-15.73
2025-05-16 11:30:00,2025-05-16 12:05:00,35.0,BTC-USD,BUY,104067.19,104377.13,23.35
2025-05-16 15:15:00,2025-05-16 15:30:00,15.0,BTC-USD,SELL,103658.92,103863.27,-15.8
2025-05-16 15:55:00,2025-05-16 16:30:00,35.0,BTC-USD,BUY,104069.32,103676.88,-15.64
2025-05-16 16:40:00,2025-05-16 21:10:00,270.0,BTC-USD,SELL,103642.83,102965.9,23.23
2025-05-16 21:15:00,2025-05-18 03:55:00,1840.0,BTC-USD,SELL,102896.01,103957.26,-15.72
2025-05-18 04:00:00,2025-05-18 09:55:00,355.0,BTC-USD,BUY,103974.09,104750.23,23.34
2025-05-18 10:00:00,2025-05-18 14:00:00,240.0,BTC-USD,BUY,104683.06,104378.53,7.9
2025-05-18 14:05:00,2025-05-18 18:50:00,285.0,BTC-USD,SELL,104187.46,105642.07,-15.87
2025-05-18 18:55:00,2025-05-18 20:30:00,95.0,BTC-USD,BUY,105971.1,105935.78,7.86
2025-05-18 21:05:00,2025-05-18 23:20:00,135.0,BTC-USD,SELL,104994.89,104327.25,23.69
2025-05-18 23:25:00,2025-05-19 00:50:00,85.0,BTC-USD,SELL,104220.7,102859.39,24.05
2025-05-19 01:10:00,2025-05-19 11:35:00,625.0,BTC-USD,SELL,103003.72,104865.33,-16.27
2025-05-19 11:40:00,2025-05-19 14:30:00,170.0,BTC-USD,BUY,104904.27,104856.65,8.05
2025-05-19 15:55:00,2025-05-19 23:45:00,470.0,BTC-USD,BUY,105556.13,105574.78,8.09
2025-05-19 23:50:00,2025-05-20 13:05:00,795.0,BTC-USD,SELL,105703.53,105795.29,8.14
2025-05-20 14:50:00,2025-05-20 15:20:00,30.0,BTC-USD,SELL,105589.85,106297.27,-16.35
2025-05-20 15:25:00,2025-05-21 05:00:00,815.0,BTC-USD,BUY,106352.04,106561.28,8.09
2025-05-21 05:30:00,2025-05-21 08:25:00,175.0,BTC-USD,SELL,106275.75,106877.95,-16.27
2025-05-21 09:05:00,2025-05-21 09:40:00,35.0,BTC-USD,SELL,106504.34,107200.03,-16.11
2025-05-21 14:20:00,2025-05-21 14:40:00,20.0,BTC-USD,SELL,106648.01,107391.27,-15.95
2025-05-21 15:00:00,2025-05-21 15:05:00,5.0,BTC-USD,BUY,107218.49,106658.63,-15.79
2025-05-21 15:20:00,2025-05-21 19:10:00,230.0,BTC-USD,SELL,107071.49,109423.77,-15.63
2025-05-21 21:30:00,2025-05-21 23:50:00,140.0,BTC-USD,BUY,110060.0,111694.59,23.21
2025-05-21 23:55:00,2025-05-22 02:25:00,150.0,BTC-USD,BUY,111805.99,110842.47,-15.7
2025-05-22 02:45:00,2025-05-22 03:05:00,20.0,BTC-USD,SELL,110699.63,110700.02,7.77
2025-05-22 03:35:00,2025-05-23 07:55:00,1700.0,BTC-USD,BUY,110887.85,109105.05,-15.62
2025-05-23 08:00:00,2025-05-30 12:30:00,10350.0,BTC-USD,SELL,108635.26,104208.02,23.2
2025-05-30 12:35:00,2025-05-31 10:05:00,1290.0,BTC-USD,SELL,104398.14,104437.32,7.85
2025-05-31 10:10:00,2025-05-31 12:00:00,110.0,BTC-USD,BUY,104464.29,104557.53,7.89
2025-05-31 12:50:00,2025-05-31 16:55:00,245.0,BTC-USD,SELL,104564.28,104843.99,-15.86
2025-05-31 17:00:00,2025-05-31 17:10:00,10.0,BTC-USD,BUY,104913.46,104736.03,-15.7
2025-05-31 17:40:00,2025-05-31 20:30:00,170.0,BTC-USD,BUY,104887.48,104437.26,-15.54
2025-05-31 21:30:00,2025-05-31 22:05:00,35.0,BTC-USD,SELL,104333.81,103982.69,23.08
2025-05-31 22:10:00,2025-05-31 22:50:00,40.0,BTC-USD,SELL,103997.06,104297.27,-15.62
2025-06-01 00:00:00,2025-06-01 05:30:00,330.0,BTC-USD,BUY,104479.98,103904.02,-15.46
2025-06-01 05:35:00,2025-06-01 09:15:00,220.0,BTC-USD,SELL,103943.76,104401.61,-15.31
2025-06-01 09:25:00,2025-06-01 10:20:00,55.0,BTC-USD,BUY,104236.94,104696.51,22.73
2025-06-01 10:25:00,2025-06-01 14:30:00,245.0,BTC-USD,BUY,104724.43,104660.0,7.69
2025-06-01 14:35:00,2025-06-01 15:00:00,25.0,BTC-USD,SELL,104496.59,105001.95,-15.46
2025-06-01 15:15:00,2025-06-01 15:30:00,15.0,BTC-USD,BUY,104945.33,105150.95,22.96
2025-06-01 15:35:00,2025-06-01 22:55:00,440.0,BTC-USD,BUY,105085.09,105076.0,7.77
2025-06-01 23:55:00,2025-06-02 03:15:00,200.0,BTC-USD,SELL,104885.77,105430.82,-15.61
2025-06-02 03:20:00,2025-06-02 03:30:00,10.0,BTC-USD,BUY,105425.5,105308.34,-15.45
2025-06-02 04:00:00,2025-06-02 05:15:00,75.0,BTC-USD,BUY,105496.26,104852.01,-15.3
2025-06-02 06:00:00,2025-06-02 06:05:00,5.0,BTC-USD,SELL,104523.27,104653.04,-15.15
2025-06-02 06:10:00,2025-06-02 10:30:00,260.0,BTC-USD,SELL,104681.23,104682.96,7.5
2025-06-02 11:40:00,2025-06-02 18:20:00,400.0,BTC-USD,BUY,104439.45,105611.57,22.61
2025-06-02 18:45:00,2025-06-02 20:10:00,85.0,BTC-USD,BUY,105731.98,106223.78,22.94
2025-06-02 20:30:00,2025-06-05 10:15:00,3705.0,BTC-USD,BUY,106353.38,104041.94,-15.53
2025-06-05 10:20:00,2025-06-05 16:15:00,355.0,BTC-USD,SELL,104134.76,101229.43,23.06
2025-06-05 16:20:00,2025-06-06 01:10:00,530.0,BTC-USD,SELL,101493.82,102973.54,-15.6
2025-06-06 02:10:00,2025-06-06 03:30:00,80.0,BTC-USD,BUY,103251.4,103177.82,7.72
2025-06-06 03:50:00,2025-06-06 04:15:00,25.0,BTC-USD,SELL,103168.86,103574.02,-15.52
2025-06-06 04:55:00,2025-06-06 06:05:00,70.0,BTC-USD,BUY,103573.79,103805.8,23.05
2025-06-06 06:10:00,2025-06-06 08:40:00,150.0,BTC-USD,BUY,103854.62,103781.62,7.8
2025-06-06 09:05:00,2025-06-06 11:10:00,125.0,BTC-USD,BUY,104010.1,105283.97,23.51
2025-06-06 11:15:00,2025-06-09 13:25:00,4450.0,BTC-USD,BUY,105088.84,108397.27,23.87
2025-06-09 13:35:00,2025-06-12 16:50:00,4515.0,BTC-USD,BUY,108415.35,105857.73,-16.15
2025-06-12 18:50:00,2025-06-12 19:00:00,10.0,BTC-USD,SELL,105811.74,106121.61,-15.99
2025-06-12 20:20:00,2025-06-12 20:40:00,20.0,BTC-USD,SELL,104021.69,103980.66,7.91
2025-06-12 20:50:00,2025-06-12 21:10:00,20.0,BTC-USD,SELL,103750.56,103010.74,23.86
2025-06-12 21:30:00,2025-06-12 23:10:00,100.0,BTC-USD,SELL,103183.53,104055.14,-16.15
2025-06-13 01:05:00,2025-06-13 06:05:00,300.0,BTC-USD,BUY,104472.66,104717.22,7.99
2025-06-13 09:05:00,2025-06-13 09:25:00,20.0,BTC-USD,SELL,104836.38,104904.89,-16.06
2025-06-13 09:35:00,2025-06-13 09:55:00,20.0,BTC-USD,BUY,105310.54,104790.71,-15.9
2025-06-13 11:40:00,2025-06-13 14:30:00,170.0,BTC-USD,BUY,105720.07,104910.19,-15.74
2025-06-13 15:05:00,2025-06-13 15:25:00,20.0,BTC-USD,BUY,105312.92,105096.86,-15.59
2025-06-13 16:25:00,2025-06-13 17:45:00,80.0,BTC-USD,BUY,105367.64,105714.86,23.15
2025-06-13 17:55:00,2025-06-13 21:00:00,185.0,BTC-USD,BUY,105669.7,105610.94,7.83
2025-06-13 21:05:00,2025-06-14 11:30:00,865.0,BTC-USD,SELL,105642.2,104820.83,23.61
2025-06-14 12:05:00,2025-06-14 12:50:00,45.0,BTC-USD,SELL,104807.04,104485.98,23.97
2025-06-14 12:55:00,2025-06-14 13:15:00,20.0,BTC-USD,SELL,104500.9,104665.25,-16.22
2025-06-14 14:50:00,2025-06-14 16:10:00,80.0,BTC-USD,BUY,104754.72,104419.33,-16.05
2025-06-14 17:05:00,2025-06-14 17:25:00,20.0,BTC-USD,BUY,104998.81,105225.32,23.84
2025-06-14 18:00:00,2025-06-14 18:40:00,40.0,BTC-USD,BUY,105532.85,105366.8,-16.13
2025-06-14 22:05:00,2025-06-15 01:45:00,220.0,BTC-USD,BUY,105583.52,106042.51,23.96
2025-06-15 03:05:00,2025-06-15 04:00:00,55.0,BTC-USD,SELL,105364.75,105433.02,-16.21
2025-06-15 05:00:00,2025-06-15 06:05:00,65.0,BTC-USD,SELL,105092.06,105107.59,8.02
2025-06-15 07:00:00,2025-06-15 07:30:00,30.0,BTC-USD,BUY,105154.92,104988.04,-16.13
2025-06-15 07:35:00,2025-06-15 08:10:00,35.0,BTC-USD,SELL,105021.57,105164.98,-15.97
2025-06-15 09:20:00,2025-06-15 09:35:00,15.0,BTC-USD,BUY,105600.4,105349.35,-15.81
2025-06-15 09:55:00,2025-06-15 11:55:00,120.0,BTC-USD,BUY,105565.67,105597.85,7.83
2025-06-15 12:10:00,2025-06-15 16:15:00,245.0,BTC-USD,SELL,105576.72,105026.53,23.59
2025-06-15 16:20:00,2025-06-15 19:35:00,195.0,BTC-USD,SELL,105008.9,105533.19,-15.96
2025-06-15 19:40:00,2025-06-16 10:20:00,880.0,BTC-USD,BUY,105621.26,107177.76,23.71
2025-06-16 11:40:00,2025-06-16 11:55:00,15.0,BTC-USD,BUY,107589.44,107478.21,-16.04
2025-06-16 13:40:00,2025-06-16 15:15:00,95.0,BTC-USD,BUY,107875.23,108642.5,23.82
2025-06-16 15:20:00,2025-06-16 18:40:00,200.0,BTC-USD,BUY,108838.85,107511.02,-16.12
2025-06-16 18:50:00,2025-06-17 06:35:00,705.0,BTC-USD,SELL,107808.8,105820.02,23.94
2025-06-17 06:40:00,2025-06-17 12:45:00,365.0,BTC-USD,SELL,105800.0,103891.52,24.3
2025-06-17 13:05:00,2025-06-23 16:15:00,8830.0,BTC-USD,SELL,103687.82,103710.6,8.22
2025-06-23 16:20:00,2025-06-25 08:55:00,2435.0,BTC-USD,BUY,103813.72,107291.51,24.78
2025-06-25 09:00:00,2025-06-25 09:15:00,15.0,BTC-USD,BUY,107288.01,107811.46,25.16
2025-06-25 09:20:00,2025-06-25 11:15:00,115.0,BTC-USD,BUY,107944.58,107131.01,-17.02
2025-06-25 11:25:00,2025-06-25 15:05:00,220.0,BTC-USD,SELL,107139.32,107734.3,-16.85
2025-06-25 16:45:00,2025-06-25 17:00:00,15.0,BTC-USD,BUY,107831.63,107892.19,25.03
2025-06-25 17:30:00,2025-06-25 20:15:00,165.0,BTC-USD,SELL,107645.41,107557.69,8.47
2025-06-25 20:45:00,2025-06-25 20:50:00,5.0,BTC-USD,BUY,107450.3,107443.75,-17.02
2025-06-25 21:05:00,2025-06-25 22:55:00,110.0,BTC-USD,SELL,107295.78,107990.89,-16.85
