Entry_Date,Exit_Date,Holding_Mins,Pair,Side,Entry_Price,Exit_Price,P/L_USD,MAE_USD,MFE_USD,Drawdown_Pct
2025-03-27 11:50:00,2025-03-28 00:40:00,770.0,ETH-USD,SELL,2007.51,1937.9,14.36,0,0,0
2025-03-28 01:25:00,2025-04-01 11:15:00,6350.0,ETH-USD,SELL,1914.47,1911.9,4.86,0,0,0
2025-04-01 11:20:00,2025-04-02 18:10:00,1850.0,ETH-USD,BUY,1914.18,1836.89,-9.77,0,0,0
2025-04-02 18:25:00,2025-04-07 02:40:00,6255.0,ETH-USD,SELL,1824.1,1466.85,14.51,0,0,0
2025-04-07 03:10:00,2025-04-07 10:10:00,420.0,ETH-USD,SELL,1444.53,1587.74,-9.82,0,0,0
2025-04-07 10:30:00,2025-04-08 12:55:00,1585.0,ETH-USD,BUY,1557.31,1485.68,-9.72,0,0,0
2025-04-08 13:00:00,2025-04-08 21:15:00,495.0,ETH-USD,SELL,1486.56,1412.69,14.43,0,0,0
2025-04-08 21:20:00,2025-04-09 02:05:00,285.0,ETH-USD,SELL,1406.65,1465.91,-9.76,0,0,0
2025-04-09 03:35:00,2025-04-09 07:00:00,205.0,ETH-USD,BUY,1483.78,1458.14,-9.67,0,0,0
2025-04-09 07:20:00,2025-04-09 13:20:00,360.0,ETH-USD,SELL,1455.48,1568.74,-9.57,0,0,0
2025-04-09 13:45:00,2025-04-09 14:10:00,25.0,ETH-USD,BUY,1599.36,1665.36,14.21,0,0,0
2025-04-09 14:15:00,2025-05-08 11:40:00,41605.0,ETH-USD,BUY,1658.8,2058.13,14.42,0,0,0
2025-05-08 11:45:00,2025-05-09 03:05:00,920.0,ETH-USD,BUY,2059.75,2296.26,14.64,0,0,0
2025-05-09 03:10:00,2025-05-09 04:30:00,80.0,ETH-USD,BUY,2294.74,2471.34,14.86,0,0,0
2025-05-09 04:35:00,2025-05-16 22:10:00,11135.0,ETH-USD,BUY,2457.46,2458.12,5.03,0,0,0
2025-05-16 22:15:00,2025-05-16 22:40:00,25.0,ETH-USD,SELL,2465.27,2496.27,-10.11,0,0,0
2025-05-16 23:55:00,2025-05-17 01:15:00,80.0,ETH-USD,BUY,2497.78,2498.7,5.0,0,0,0
2025-05-17 01:30:00,2025-05-17 01:55:00,25.0,ETH-USD,SELL,2491.01,2480.88,15.08,0,0,0
2025-05-17 02:20:00,2025-05-17 03:05:00,45.0,ETH-USD,SELL,2487.48,2501.28,-10.21,0,0,0
2025-05-17 03:15:00,2025-05-17 03:40:00,25.0,ETH-USD,BUY,2500.1,2488.36,-10.1,0,0,0
2025-05-17 04:25:00,2025-05-17 16:50:00,745.0,ETH-USD,SELL,2492.13,2495.56,5.0,0,0,0
2025-05-17 16:55:00,2025-05-17 18:05:00,70.0,ETH-USD,BUY,2489.79,2469.57,-10.05,0,0,0
2025-05-17 18:10:00,2025-05-17 21:55:00,225.0,ETH-USD,SELL,2470.45,2486.07,-9.95,0,0,0
2025-05-17 22:40:00,2025-05-18 09:55:00,675.0,ETH-USD,SELL,2478.54,2542.71,-9.85,0,0,0
2025-05-18 10:00:00,2025-05-18 13:25:00,205.0,ETH-USD,BUY,2534.18,2542.8,4.88,0,0,0
2025-05-18 13:30:00,2025-05-18 14:00:00,30.0,ETH-USD,SELL,2540.0,2472.66,14.7,0,0,0
2025-05-18 14:05:00,2025-05-18 19:50:00,345.0,ETH-USD,SELL,2464.85,2499.56,4.97,0,0,0
2025-05-18 20:45:00,2025-05-19 13:05:00,980.0,ETH-USD,SELL,2442.39,2541.98,-10.0,0,0,0
2025-05-19 13:15:00,2025-05-20 06:10:00,1015.0,ETH-USD,BUY,2520.18,2522.2,4.95,0,0,0
2025-05-20 07:00:00,2025-05-20 07:15:00,15.0,ETH-USD,SELL,2511.16,2500.22,14.92,0,0,0
2025-05-20 08:05:00,2025-05-20 08:40:00,35.0,ETH-USD,SELL,2505.5,2488.52,15.15,0,0,0
2025-05-20 08:45:00,2025-05-20 15:30:00,405.0,ETH-USD,SELL,2487.33,2489.63,5.12,0,0,0
2025-05-20 15:35:00,2025-05-21 00:35:00,540.0,ETH-USD,BUY,2485.31,2557.74,15.45,0,0,0
2025-05-21 00:55:00,2025-05-21 03:20:00,145.0,ETH-USD,BUY,2551.71,2549.08,5.23,0,0,0
2025-05-21 03:35:00,2025-05-21 05:40:00,125.0,ETH-USD,SELL,2550.42,2520.7,15.76,0,0,0
2025-05-21 05:45:00,2025-05-21 06:10:00,25.0,ETH-USD,SELL,2522.06,2531.36,-10.67,0,0,0
2025-05-21 07:00:00,2025-05-21 07:20:00,20.0,ETH-USD,BUY,2536.29,2553.33,15.84,0,0,0
2025-05-21 07:25:00,2025-05-21 09:10:00,105.0,ETH-USD,BUY,2553.04,2524.98,-10.72,0,0,0
2025-05-21 10:05:00,2025-05-21 13:15:00,190.0,ETH-USD,BUY,2551.7,2543.1,5.31,0,0,0
2025-05-21 15:10:00,2025-05-21 15:30:00,20.0,ETH-USD,SELL,2472.11,2490.93,-10.66,0,0,0
2025-05-21 16:00:00,2025-05-22 04:15:00,735.0,ETH-USD,BUY,2507.05,2678.54,15.83,0,0,0
2025-05-22 04:20:00,2025-05-23 02:20:00,1320.0,ETH-USD,BUY,2662.64,2664.14,5.36,0,0,0
2025-05-23 02:25:00,2025-05-23 07:50:00,325.0,ETH-USD,SELL,2664.31,2577.18,16.15,0,0,0
2025-05-23 07:55:00,2025-05-25 20:55:00,3660.0,ETH-USD,SELL,2566.41,2572.67,5.47,0,0,0
2025-05-25 21:05:00,2025-05-26 21:20:00,1455.0,ETH-USD,BUY,2562.02,2525.11,-10.98,0,0,0
2025-05-26 21:30:00,2025-05-27 07:40:00,610.0,ETH-USD,SELL,2530.14,2645.79,-10.87,0,0,0
2025-05-27 07:55:00,2025-05-27 09:40:00,105.0,ETH-USD,BUY,2653.07,2657.79,5.38,0,0,0
2025-05-27 09:55:00,2025-05-27 18:15:00,500.0,ETH-USD,BUY,2656.79,2656.38,5.41,0,0,0
2025-05-27 18:25:00,2025-05-27 21:55:00,210.0,ETH-USD,SELL,2663.8,2635.76,16.31,0,0,0
2025-05-27 22:10:00,2025-05-28 08:20:00,610.0,ETH-USD,SELL,2632.12,2673.6,-11.04,0,0,0
2025-05-28 08:25:00,2025-05-28 10:10:00,105.0,ETH-USD,BUY,2672.79,2635.67,-10.93,0,0,0
2025-05-28 10:35:00,2025-05-28 20:20:00,585.0,ETH-USD,SELL,2636.6,2694.65,-10.82,0,0,0
2025-05-28 21:25:00,2025-05-29 00:45:00,200.0,ETH-USD,BUY,2709.07,2713.36,5.35,0,0,0
2025-05-29 01:05:00,2025-05-29 01:15:00,10.0,ETH-USD,SELL,2726.78,2733.77,-10.76,0,0,0
2025-05-29 02:05:00,2025-05-29 02:15:00,10.0,ETH-USD,SELL,2720.23,2729.21,-10.66,0,0,0
2025-05-29 03:50:00,2025-05-29 04:00:00,10.0,ETH-USD,BUY,2734.06,2718.29,-10.55,0,0,0
2025-05-29 04:10:00,2025-05-29 09:40:00,330.0,ETH-USD,SELL,2725.86,2659.82,15.66,0,0,0
2025-05-29 09:45:00,2025-05-29 10:45:00,60.0,ETH-USD,SELL,2659.93,2662.47,5.3,0,0,0
2025-05-29 11:10:00,2025-05-29 11:45:00,35.0,ETH-USD,BUY,2664.71,2644.04,-10.65,0,0,0
2025-05-29 11:50:00,2025-05-30 01:40:00,830.0,ETH-USD,SELL,2649.02,2646.49,5.27,0,0,0
2025-05-30 01:55:00,2025-05-30 02:25:00,30.0,ETH-USD,BUY,2644.58,2628.5,-10.6,0,0,0
2025-05-30 03:25:00,2025-05-30 05:35:00,130.0,ETH-USD,BUY,2633.03,2595.11,-10.49,0,0,0
2025-05-30 05:40:00,2025-05-30 06:45:00,65.0,ETH-USD,SELL,2602.98,2623.49,-10.39,0,0,0
2025-05-30 06:50:00,2025-05-30 07:10:00,20.0,ETH-USD,BUY,2620.18,2620.67,5.14,0,0,0
2025-05-30 07:15:00,2025-05-30 08:05:00,50.0,ETH-USD,BUY,2625.65,2614.88,-10.34,0,0,0
2025-05-30 08:55:00,2025-05-30 09:35:00,40.0,ETH-USD,SELL,2610.83,2594.03,15.35,0,0,0
2025-05-30 09:40:00,2025-06-02 19:00:00,4880.0,ETH-USD,SELL,2594.67,2595.79,5.19,0,0,0
2025-06-02 19:05:00,2025-06-02 23:10:00,245.0,ETH-USD,BUY,2598.51,2599.74,5.22,0,0,0
2025-06-03 01:05:00,2025-06-03 04:10:00,185.0,ETH-USD,BUY,2603.39,2602.25,5.24,0,0,0
2025-06-03 04:20:00,2025-06-03 04:50:00,30.0,ETH-USD,SELL,2607.76,2607.46,5.27,0,0,0
2025-06-03 05:00:00,2025-06-03 07:20:00,140.0,ETH-USD,BUY,2608.42,2607.4,5.3,0,0,0
2025-06-03 08:40:00,2025-06-03 10:55:00,135.0,ETH-USD,BUY,2611.19,2650.57,15.97,0,0,0
2025-06-03 11:05:00,2025-06-03 12:20:00,75.0,ETH-USD,BUY,2641.7,2617.47,-10.81,0,0,0
2025-06-03 12:25:00,2025-06-03 21:05:00,520.0,ETH-USD,SELL,2612.27,2613.04,5.35,0,0,0
2025-06-03 21:20:00,2025-06-03 21:30:00,10.0,ETH-USD,BUY,2614.18,2613.33,5.38,0,0,0
2025-06-03 22:15:00,2025-06-03 23:00:00,45.0,ETH-USD,BUY,2617.8,2620.42,-10.81,0,0,0
2025-06-03 23:05:00,2025-06-04 01:00:00,115.0,ETH-USD,BUY,2623.51,2643.53,16.05,0,0,0
2025-06-04 01:55:00,2025-06-04 02:00:00,5.0,ETH-USD,SELL,2626.49,2631.47,-10.86,0,0,0
2025-06-04 02:30:00,2025-06-04 04:10:00,100.0,ETH-USD,SELL,2626.23,2637.67,-10.75,0,0,0
2025-06-04 04:15:00,2025-06-04 05:15:00,60.0,ETH-USD,BUY,2643.58,2637.11,-10.64,0,0,0
2025-06-04 05:20:00,2025-06-04 05:25:00,5.0,ETH-USD,BUY,2638.88,2637.29,-10.54,0,0,0
2025-06-04 06:10:00,2025-06-04 06:20:00,10.0,ETH-USD,BUY,2650.51,2642.91,-10.43,0,0,0
2025-06-04 06:50:00,2025-06-04 08:55:00,125.0,ETH-USD,SELL,2640.36,2618.28,15.49,0,0,0
2025-06-04 09:00:00,2025-06-04 10:55:00,115.0,ETH-USD,SELL,2615.76,2641.34,-10.48,0,0,0
2025-06-04 11:00:00,2025-06-04 13:30:00,150.0,ETH-USD,BUY,2636.82,2639.91,5.19,0,0,0
2025-06-04 13:40:00,2025-06-05 06:35:00,1015.0,ETH-USD,SELL,2637.49,2589.59,15.64,0,0,0
2025-06-05 07:05:00,2025-06-05 07:20:00,15.0,ETH-USD,SELL,2594.71,2604.8,-10.59,0,0,0
2025-06-05 07:45:00,2025-06-05 08:05:00,20.0,ETH-USD,BUY,2608.98,2617.8,15.72,0,0,0
2025-06-05 08:10:00,2025-06-05 08:15:00,5.0,ETH-USD,BUY,2620.62,2627.98,10.64,0,0,0
2025-06-05 08:20:00,2025-06-05 08:25:00,5.0,ETH-USD,BUY,2626.15,2627.14,10.74,0,0,0
2025-06-05 10:05:00,2025-06-05 15:15:00,310.0,ETH-USD,SELL,2590.68,2519.0,16.28,0,0,0
2025-06-05 15:20:00,2025-06-05 16:40:00,80.0,ETH-USD,SELL,2530.14,2419.94,16.52,0,0,0
2025-06-05 16:45:00,2025-06-07 18:30:00,2985.0,ETH-USD,SELL,2437.15,2539.74,-11.18,0,0,0
2025-06-07 19:35:00,2025-06-07 20:30:00,55.0,ETH-USD,SELL,2525.68,2526.93,5.53,0,0,0
2025-06-07 21:00:00,2025-06-07 21:40:00,40.0,ETH-USD,SELL,2515.39,2520.3,-11.12,0,0,0
2025-06-07 21:50:00,2025-06-08 05:25:00,455.0,ETH-USD,BUY,2519.75,2500.54,-11.01,0,0,0
2025-06-08 07:10:00,2025-06-09 17:00:00,2030.0,ETH-USD,BUY,2505.94,2609.13,16.35,0,0,0
2025-06-09 17:05:00,2025-06-09 20:20:00,195.0,ETH-USD,BUY,2623.68,2714.66,16.6,0,0,0
2025-06-09 20:25:00,2025-06-09 22:05:00,100.0,ETH-USD,BUY,2719.4,2684.2,-11.23,0,0,0
2025-06-09 22:10:00,2025-06-10 05:30:00,440.0,ETH-USD,SELL,2690.76,2689.39,5.56,0,0,0
2025-06-10 05:35:00,2025-06-10 07:15:00,100.0,ETH-USD,BUY,2690.85,2745.99,16.76,0,0,0
2025-06-10 08:00:00,2025-06-11 18:00:00,2040.0,ETH-USD,BUY,2771.67,2772.63,5.67,0,0,0
2025-06-11 18:05:00,2025-06-11 20:20:00,135.0,ETH-USD,SELL,2780.61,2781.04,5.7,0,0,0
2025-06-11 20:45:00,2025-06-12 11:05:00,860.0,ETH-USD,SELL,2772.64,2770.4,5.73,0,0,0
2025-06-12 11:50:00,2025-06-12 20:10:00,500.0,ETH-USD,SELL,2722.74,2569.39,17.27,0,0,0
2025-06-12 20:15:00,2025-07-02 12:50:00,28355.0,ETH-USD,SELL,2565.14,2556.53,5.84,0,0,0
2025-07-02 12:55:00,2025-07-02 13:35:00,40.0,ETH-USD,BUY,2562.27,2562.31,5.87,0,0,0
2025-07-02 14:50:00,2025-07-02 18:30:00,220.0,ETH-USD,BUY,2581.74,2616.77,17.7,0,0,0
2025-07-02 18:35:00,2025-07-04 03:45:00,1990.0,ETH-USD,BUY,2607.33,2541.51,-11.98,0,0,0
2025-07-04 03:50:00,2025-07-04 12:15:00,505.0,ETH-USD,SELL,2536.95,2478.74,17.79,0,0,0
2025-07-04 12:20:00,2025-07-04 18:35:00,375.0,ETH-USD,SELL,2485.0,2519.6,-12.04,0,0,0
2025-07-04 18:50:00,2025-07-04 22:30:00,220.0,ETH-USD,BUY,2521.37,2508.94,-11.92,0,0,0
2025-07-04 23:50:00,2025-07-05 00:20:00,30.0,ETH-USD,SELL,2519.77,2519.9,5.9,0,0,0
2025-07-05 01:35:00,2025-07-05 01:50:00,15.0,ETH-USD,SELL,2517.44,2520.41,-11.86,0,0,0
2025-07-05 02:20:00,2025-07-05 03:35:00,75.0,ETH-USD,BUY,2522.93,2523.04,5.87,0,0,0
2025-07-05 03:50:00,2025-07-05 04:10:00,20.0,ETH-USD,SELL,2520.69,2524.91,-11.8,0,0,0
2025-07-05 04:55:00,2025-07-06 09:50:00,1735.0,ETH-USD,SELL,2517.12,2566.13,-11.68,0,0,0
2025-07-06 09:55:00,2025-07-06 20:35:00,640.0,ETH-USD,BUY,2558.43,2560.92,5.78,0,0,0
2025-07-06 20:40:00,2025-07-08 02:45:00,1805.0,ETH-USD,SELL,2560.51,2563.01,5.81,0,0,0
2025-07-08 03:00:00,2025-07-08 03:15:00,15.0,ETH-USD,BUY,2557.06,2549.69,-11.68,0,0,0
2025-07-08 03:20:00,2025-07-08 07:05:00,225.0,ETH-USD,SELL,2549.65,2576.13,-11.56,0,0,0
2025-07-08 07:10:00,2025-07-08 10:05:00,175.0,ETH-USD,BUY,2579.56,2581.68,5.72,0,0,0
2025-07-08 10:50:00,2025-07-08 12:25:00,95.0,ETH-USD,SELL,2564.0,2576.99,-11.5,0,0,0
2025-07-08 12:40:00,2025-07-08 13:10:00,30.0,ETH-USD,BUY,2575.78,2614.12,17.08,0,0,0
2025-07-08 13:15:00,2025-07-09 14:05:00,1490.0,ETH-USD,BUY,2608.81,2702.54,17.34,0,0,0
2025-07-09 14:15:00,2025-07-10 17:20:00,1625.0,ETH-USD,BUY,2708.72,2906.47,17.6,0,0,0
2025-07-10 17:25:00,2025-07-12 11:40:00,2535.0,ETH-USD,BUY,2907.19,2909.39,5.95,0,0,0
2025-07-12 11:45:00,2025-07-12 19:45:00,480.0,ETH-USD,SELL,2911.65,2946.77,-11.97,0,0,0
2025-07-12 19:55:00,2025-07-12 22:15:00,140.0,ETH-USD,BUY,2944.37,2944.0,5.92,0,0,0
2025-07-12 23:15:00,2025-07-13 01:45:00,150.0,ETH-USD,BUY,2954.59,2954.06,5.95,0,0,0
2025-07-13 02:05:00,2025-07-13 02:35:00,30.0,ETH-USD,BUY,2954.56,2964.95,17.95,0,0,0
2025-07-13 02:40:00,2025-07-13 05:15:00,155.0,ETH-USD,BUY,2963.37,2951.37,-12.15,0,0,0
2025-07-13 05:20:00,2025-07-13 07:05:00,105.0,ETH-USD,SELL,2951.7,2958.49,-12.02,0,0,0
2025-07-13 09:40:00,2025-07-13 09:50:00,10.0,ETH-USD,BUY,2987.78,2988.34,5.95,0,0,0
2025-07-13 09:55:00,2025-07-13 10:20:00,25.0,ETH-USD,BUY,2990.91,3005.68,17.95,0,0,0
2025-07-13 10:25:00,2025-07-13 10:50:00,25.0,ETH-USD,BUY,3008.16,2988.67,-12.14,0,0,0
2025-07-13 12:50:00,2025-07-13 23:40:00,650.0,ETH-USD,SELL,2982.35,3046.14,-12.02,0,0,0
2025-07-13 23:45:00,2025-07-14 01:40:00,115.0,ETH-USD,BUY,3036.44,3035.94,5.95,0,0,0
2025-07-14 03:50:00,2025-07-14 04:20:00,30.0,ETH-USD,BUY,3050.9,3028.18,-11.96,0,0,0
2025-07-14 04:55:00,2025-07-14 08:20:00,205.0,ETH-USD,BUY,3040.34,3043.36,5.92,0,0,0
2025-07-14 09:10:00,2025-07-14 11:50:00,160.0,ETH-USD,BUY,3055.1,3004.02,-11.9,0,0,0
2025-07-14 11:55:00,2025-07-14 14:25:00,150.0,ETH-USD,SELL,3012.9,3009.06,5.89,0,0,0
2025-07-14 15:10:00,2025-07-14 15:40:00,30.0,ETH-USD,SELL,2993.73,3000.14,-11.84,0,0,0
2025-07-14 15:55:00,2025-07-16 14:05:00,2770.0,ETH-USD,BUY,3001.4,3349.5,17.58,0,0,0
2025-07-16 14:10:00,2025-07-16 14:45:00,35.0,ETH-USD,BUY,3339.31,3345.21,5.95,0,0,0
2025-07-16 15:40:00,2025-07-16 17:35:00,115.0,ETH-USD,BUY,3364.66,3371.1,5.98,0,0,0
2025-07-16 17:50:00,2025-07-16 19:20:00,90.0,ETH-USD,SELL,3374.94,3370.52,6.01,0,0,0
2025-07-16 19:25:00,2025-07-16 21:30:00,125.0,ETH-USD,BUY,3368.52,3346.59,6.04,0,0,0
2025-07-16 21:35:00,2025-07-16 22:05:00,30.0,ETH-USD,SELL,3354.45,3354.81,6.07,0,0,0
2025-07-16 23:20:00,2025-07-17 02:05:00,165.0,ETH-USD,SELL,3329.68,3382.78,-12.2,0,0,0
2025-07-17 02:20:00,2025-07-17 09:45:00,445.0,ETH-USD,BUY,3424.92,3389.77,-12.08,0,0,0
2025-07-17 10:20:00,2025-08-02 14:05:00,23265.0,ETH-USD,BUY,3411.76,3417.75,5.98,0,0,0
2025-08-02 14:10:00,2025-08-03 06:45:00,995.0,ETH-USD,SELL,3407.39,3484.5,-12.02,0,0,0
2025-08-03 07:45:00,2025-08-03 10:15:00,150.0,ETH-USD,BUY,3497.22,3475.44,-11.9,0,0,0
2025-08-03 10:30:00,2025-08-03 12:50:00,140.0,ETH-USD,SELL,3472.5,3488.98,-11.78,0,0,0
2025-08-03 12:55:00,2025-08-03 13:15:00,20.0,ETH-USD,BUY,3495.47,3487.57,-11.66,0,0,0
2025-08-03 13:20:00,2025-08-03 15:20:00,120.0,ETH-USD,SELL,3487.63,3510.57,-11.54,0,0,0
2025-08-03 15:25:00,2025-08-03 20:50:00,325.0,ETH-USD,BUY,3504.47,3547.29,17.14,0,0,0
2025-08-03 21:25:00,2025-08-04 10:10:00,765.0,ETH-USD,BUY,3546.15,3651.0,17.4,0,0,0
2025-08-04 10:15:00,2025-08-04 23:20:00,785.0,ETH-USD,BUY,3661.0,3650.03,5.89,0,0,0
2025-08-04 23:25:00,2025-08-05 05:40:00,375.0,ETH-USD,SELL,3657.75,3656.99,5.92,0,0,0
2025-08-05 05:45:00,2025-08-05 06:30:00,45.0,ETH-USD,BUY,3658.68,3693.54,17.84,0,0,0
2025-08-05 06:45:00,2025-08-05 08:20:00,95.0,ETH-USD,BUY,3683.58,3655.65,-12.07,0,0,0
2025-08-05 08:25:00,2025-08-05 09:45:00,80.0,ETH-USD,SELL,3656.62,3656.49,5.97,0,0,0
2025-08-05 09:50:00,2025-08-05 10:05:00,15.0,ETH-USD,BUY,3650.13,3621.32,-12.01,0,0,0
2025-08-05 10:45:00,2025-08-06 14:00:00,1635.0,ETH-USD,SELL,3560.72,3693.0,-11.89,0,0,0
2025-08-06 14:05:00,2025-08-06 23:20:00,555.0,ETH-USD,BUY,3695.1,3654.76,-11.77,0,0,0
2025-08-06 23:25:00,2025-08-07 01:20:00,115.0,ETH-USD,SELL,3655.8,3676.57,-11.65,0,0,0
2025-08-07 01:25:00,2025-08-07 23:25:00,1320.0,ETH-USD,BUY,3678.09,3952.47,17.3,0,0,0
2025-08-07 23:30:00,2025-08-09 18:20:00,2570.0,ETH-USD,BUY,3941.05,4321.87,17.56,0,0,0
2025-08-09 18:25:00,2025-08-09 23:25:00,300.0,ETH-USD,BUY,4303.86,4233.76,-11.88,0,0,0
2025-08-10 00:35:00,2025-08-10 01:20:00,45.0,ETH-USD,BUY,4255.77,4230.96,-11.76,0,0,0
2025-08-10 01:45:00,2025-08-10 02:40:00,55.0,ETH-USD,SELL,4225.61,4230.0,5.82,0,0,0
2025-08-10 03:45:00,2025-08-10 05:35:00,110.0,ETH-USD,SELL,4189.2,4225.0,-11.7,0,0,0
2025-08-10 05:45:00,2025-08-10 05:55:00,10.0,ETH-USD,BUY,4228.69,4225.53,-11.59,0,0,0
2025-08-10 06:35:00,2025-08-10 20:20:00,825.0,ETH-USD,SELL,4209.32,4266.0,-11.47,0,0,0
2025-08-10 20:25:00,2025-08-13 14:00:00,3935.0,ETH-USD,BUY,4278.0,4745.24,17.04,0,0,0
2025-08-13 14:40:00,2025-08-13 15:00:00,20.0,ETH-USD,SELL,4703.06,4728.55,-11.53,0,0,0
2025-08-13 15:25:00,2025-08-14 09:00:00,1055.0,ETH-USD,BUY,4742.99,4484.68,-11.41,0,0,0
2025-08-14 09:05:00,2025-08-19 19:25:00,7820.0,ETH-USD,SELL,4539.81,4108.12,16.95,0,0,0
2025-08-19 19:30:00,2025-08-20 11:25:00,955.0,ETH-USD,SELL,4113.05,4299.1,-11.47,0,0,0
2025-08-20 12:05:00,2025-08-20 12:15:00,10.0,ETH-USD,SELL,4271.18,4322.93,-11.35,0,0,0
2025-08-20 12:40:00,2025-08-20 14:00:00,80.0,ETH-USD,BUY,4307.83,4304.57,5.62,0,0,0
2025-08-20 14:25:00,2025-08-22 12:10:00,2745.0,ETH-USD,SELL,4278.48,4766.19,-11.3,0,0,0
2025-08-22 12:25:00,2025-08-29 10:05:00,9940.0,ETH-USD,BUY,4744.75,4288.91,-11.18,0,0,0
2025-08-29 10:10:00,2025-08-30 01:40:00,930.0,ETH-USD,SELL,4287.88,4395.97,-11.07,0,0,0
2025-08-30 01:45:00,2025-08-30 09:05:00,440.0,ETH-USD,BUY,4387.51,4345.8,-10.96,0,0,0
2025-08-30 09:10:00,2025-08-30 11:20:00,130.0,ETH-USD,SELL,4344.4,4375.86,-10.85,0,0,0
2025-08-30 11:25:00,2025-08-30 15:20:00,235.0,ETH-USD,BUY,4371.93,4340.69,-10.74,0,0,0
2025-08-30 15:25:00,2025-08-30 17:00:00,95.0,ETH-USD,SELL,4348.41,4346.36,5.32,0,0,0
2025-08-30 17:55:00,2025-08-30 20:30:00,155.0,ETH-USD,SELL,4347.43,4395.44,-10.69,0,0,0
2025-08-30 20:35:00,2025-08-31 19:30:00,1375.0,ETH-USD,BUY,4397.07,4391.67,5.29,0,0,0
2025-08-31 19:35:00,2025-09-01 23:10:00,1655.0,ETH-USD,SELL,4385.1,4383.05,5.32,0,0,0
2025-09-01 23:40:00,2025-09-02 15:30:00,950.0,ETH-USD,BUY,4371.28,4264.05,-10.69,0,0,0
2025-09-02 15:40:00,2025-09-02 16:35:00,55.0,ETH-USD,BUY,4276.48,4321.38,15.87,0,0,0
2025-09-02 16:40:00,2025-09-02 21:10:00,270.0,ETH-USD,BUY,4318.49,4294.47,-10.74,0,0,0
2025-09-02 21:30:00,2025-09-02 21:55:00,25.0,ETH-USD,SELL,4292.63,4324.87,-10.63,0,0,0
2025-09-02 22:15:00,2025-09-03 10:40:00,745.0,ETH-USD,BUY,4344.93,4479.29,15.79,0,0,0
2025-09-03 10:45:00,2025-09-04 11:10:00,1465.0,ETH-USD,BUY,4476.61,4312.98,-10.68,0,0,0
2025-09-04 11:25:00,2025-09-04 16:25:00,300.0,ETH-USD,SELL,4307.06,4305.93,5.29,0,0,0
2025-09-04 17:15:00,2025-09-04 18:55:00,100.0,ETH-USD,BUY,4313.61,4341.82,15.94,0,0,0
2025-09-04 20:00:00,2025-09-05 03:35:00,455.0,ETH-USD,SELL,4304.76,4387.08,-10.79,0,0,0
2025-09-05 05:35:00,2025-10-01 21:45:00,38410.0,ETH-USD,SELL,4390.75,4384.9,5.34,0,0,0
2025-10-01 23:05:00,2025-10-01 23:50:00,45.0,ETH-USD,BUY,4393.9,4378.2,-10.73,0,0,0
2025-10-02 00:45:00,2025-10-02 02:25:00,100.0,ETH-USD,SELL,4375.0,4404.14,-10.63,0,0,0
2025-10-02 02:35:00,2025-10-02 03:50:00,75.0,ETH-USD,BUY,4415.84,4379.7,-10.52,0,0,0
2025-10-02 03:55:00,2025-10-02 08:55:00,300.0,ETH-USD,SELL,4379.03,4409.18,-10.42,0,0,0
2025-10-02 09:00:00,2025-10-02 11:00:00,120.0,ETH-USD,BUY,4406.86,4348.1,-10.31,0,0,0
2025-10-02 11:05:00,2025-10-02 11:50:00,45.0,ETH-USD,SELL,4375.35,4433.59,-10.21,0,0,0
2025-10-02 12:15:00,2025-10-03 03:25:00,910.0,ETH-USD,BUY,4457.06,4458.03,5.05,0,0,0
2025-10-03 03:35:00,2025-10-03 04:45:00,70.0,ETH-USD,SELL,4463.2,4461.51,5.08,0,0,0
2025-10-03 05:20:00,2025-10-03 07:10:00,110.0,ETH-USD,BUY,4478.99,4478.49,5.1,0,0,0
2025-10-03 07:45:00,2025-10-03 09:05:00,80.0,ETH-USD,BUY,4488.29,4468.42,-10.26,0,0,0
2025-10-03 09:45:00,2025-10-03 12:35:00,170.0,ETH-USD,BUY,4484.49,4585.21,15.23,0,0,0
2025-10-03 12:40:00,2025-10-03 13:00:00,20.0,ETH-USD,BUY,4585.18,4490.89,-10.31,0,0,0
2025-10-03 13:15:00,2025-10-03 14:20:00,65.0,ETH-USD,SELL,4500.54,4499.57,5.1,0,0,0
2025-10-03 14:25:00,2025-10-05 12:50:00,2785.0,ETH-USD,BUY,4505.62,4518.34,5.13,0,0,0
2025-10-05 13:40:00,2025-10-05 14:00:00,20.0,ETH-USD,SELL,4515.8,4515.89,5.15,0,0,0
2025-10-05 15:30:00,2025-10-05 20:15:00,285.0,ETH-USD,SELL,4505.52,4551.7,-10.36,0,0,0
2025-10-05 21:40:00,2025-10-06 10:00:00,740.0,ETH-USD,BUY,4523.89,4647.14,15.38,0,0,0
2025-10-06 10:05:00,2025-10-07 12:20:00,1575.0,ETH-USD,BUY,4660.61,4463.99,-10.41,0,0,0
2025-10-07 12:25:00,2025-10-07 12:35:00,10.0,ETH-USD,SELL,4484.62,4518.82,-10.3,0,0,0
2025-10-07 12:55:00,2025-10-10 11:30:00,4235.0,ETH-USD,SELL,4501.1,4094.96,15.3,0,0,0
2025-10-10 11:35:00,2025-10-12 12:40:00,2945.0,ETH-USD,SELL,4110.73,4122.26,5.18,0,0,0
2025-10-12 12:55:00,2025-10-12 17:25:00,270.0,ETH-USD,BUY,4109.35,4125.48,5.2,0,0,0
