timestamp,low,high,open,close,volume
1765342500,2.0907,2.0936,2.0914,2.0909,55505.499508
1765342800,2.0897,2.0918,2.0907,2.091,65829.206497
1765343100,2.0888,2.0925,2.091,2.09,119998.108838
1765343400,2.0881,2.0909,2.0899,2.0906,110534.95518
1765343700,2.0901,2.0942,2.0907,2.0927,625201.576803
1765344000,2.0889,2.0927,2.0927,2.0895,104182.427319
1765344300,2.0878,2.09,2.0892,2.0879,88364.512935
1765344600,2.084,2.0883,2.0879,2.085,400896.90888
1765344900,2.0848,2.0868,2.085,2.0848,100731.604627
1765345200,2.0846,2.0875,2.0848,2.0871,79138.634724
1765345500,2.0867,2.0889,2.0872,2.088,93682.839488
1765345800,2.0864,2.0886,2.0879,2.0877,120544.804821
1765346100,2.0872,2.09,2.0876,2.0888,70443.232994
1765346400,2.0836,2.0892,2.0888,2.0844,127707.090423
1765346700,2.084,2.0868,2.0843,2.0861,111353.246439
1765347000,2.0854,2.0902,2.0861,2.0885,141921.861407
1765347300,2.0864,2.0884,2.0884,2.0865,78314.936108
1765347600,2.0865,2.0891,2.0866,2.0888,83038.231193
1765347900,2.0878,2.0895,2.0888,2.0888,70973.858627
1765348200,2.0873,2.0898,2.089,2.0873,102319.501196
1765348500,2.0862,2.0879,2.0872,2.0869,85710.262486
1765348800,2.0857,2.0896,2.0869,2.0893,119829.031612
1765349100,2.0867,2.0903,2.0894,2.0884,143190.432406
1765349400,2.0835,2.0885,2.0885,2.086,183025.840219
1765349700,2.086,2.0883,2.0861,2.0867,71845.888356
1765350000,2.084,2.0866,2.0866,2.0844,62834.050356
1765350300,2.0805,2.0848,2.0844,2.0817,121947.237057
1765350600,2.081,2.0824,2.0815,2.0815,78309.991605
1765350900,2.0768,2.082,2.0816,2.0784,447418.303944
1765351200,2.0777,2.0816,2.0783,2.0807,136822.907025
1765351500,2.0791,2.0812,2.0807,2.0793,78849.374504
1765351800,2.0779,2.0809,2.0793,2.0805,129459.525649
1765352100,2.0796,2.0819,2.0804,2.0819,77754.506209
1765352400,2.0811,2.0844,2.0818,2.0828,61935.422087
1765352700,2.0815,2.0838,2.0828,2.0836,85131.656428
1765353000,2.0834,2.0854,2.0838,2.0843,50967.279327
1765353300,2.0825,2.0848,2.0844,2.0848,99866.747708
1765353600,2.0821,2.0853,2.0848,2.0833,115908.223229
1765353900,2.083,2.0854,2.0832,2.085,99541.806686
1765354200,2.0829,2.0855,2.0851,2.0837,52883.538698
1765354500,2.0822,2.0842,2.0837,2.0826,100124.543958
1765354800,2.0816,2.0841,2.0826,2.0832,94476.515813
1765355100,2.0815,2.0834,2.0831,2.082,69067.469043
1765355400,2.0778,2.0837,2.082,2.0784,152495.219394
1765355700,2.0785,2.0831,2.0785,2.0806,363853.357678
1765356000,2.0782,2.0805,2.0805,2.0782,80353.674924
1765356300,2.0779,2.0812,2.0783,2.0794,51932.221926
1765356600,2.0784,2.0798,2.0794,2.0788,77362.903076
1765356900,2.0778,2.0789,2.0788,2.0781,121659.663118
1765357200,2.0729,2.0788,2.078,2.0758,322732.338626
1765357500,2.0745,2.0767,2.0757,2.0754,50634.843924
1765357800,2.0732,2.0758,2.0754,2.0742,621811.324602
1765358100,2.0721,2.0747,2.0742,2.0737,134809.427071
1765358400,2.0717,2.0749,2.0738,2.0727,103586.671758
1765358700,2.0726,2.0754,2.0727,2.0752,117767.996112
1765359000,2.0752,2.0787,2.0752,2.0779,89877.227678
1765359300,2.0775,2.0792,2.0779,2.0787,175908.040021
1765359600,2.0779,2.0789,2.0788,2.0787,48431.583813
1765359900,2.0784,2.0893,2.0786,2.0863,618005.102228
1765360200,2.0839,2.0869,2.0862,2.0869,145949.568819
1765360500,2.0869,2.0895,2.087,2.089,79321.419146
1765360800,2.0873,2.099,2.0889,2.0974,351265.134923
1765361100,2.0883,2.0978,2.0975,2.0894,659766.106418
1765361400,2.0854,2.0895,2.0893,2.0866,221655.474539
1765361700,2.0822,2.0863,2.0863,2.0837,88947.584249
1765362000,2.0762,2.0837,2.0835,2.0778,213963.700943
1765362300,2.0735,2.0775,2.0775,2.0735,114719.873689
1765362600,2.07,2.0742,2.0734,2.0721,233281.795955
1765362900,2.0701,2.0732,2.0719,2.0726,111034.757345
1765363200,2.0668,2.0729,2.072,2.0715,345699.970218
1765363500,2.0695,2.074,2.0714,2.0706,106034.051505
1765363800,2.0704,2.0734,2.0706,2.072,106956.797794
1765364100,2.0692,2.0744,2.0719,2.0697,73814.816024
1765364400,2.0687,2.0732,2.0696,2.0726,209944.89361
1765364700,2.0723,2.0754,2.0726,2.0734,86287.580686
1765365000,2.0714,2.075,2.073,2.072,100462.633414
1765365300,2.0717,2.0742,2.072,2.072,43993.082927
1765365600,2.0684,2.0726,2.072,2.0701,65245.004641
1765365900,2.0686,2.0707,2.0701,2.0696,60264.867436
1765366200,2.0677,2.0724,2.0696,2.0685,95467.248802
1765366500,2.0637,2.0693,2.0686,2.0659,223706.246091
1765366800,2.064,2.0689,2.0658,2.0684,225273.159873
1765367100,2.0655,2.0708,2.0682,2.0697,269311.966237
1765367400,2.0689,2.0714,2.0695,2.0695,58793.074758
1765367700,2.0697,2.0729,2.0697,2.0722,97839.541143
1765368000,2.0696,2.0729,2.0721,2.0696,146748.862111
1765368300,2.0673,2.0706,2.0698,2.0682,114463.594814
1765368600,2.0659,2.0686,2.0682,2.0665,59725.455101
1765368900,2.065,2.0665,2.0665,2.0651,189037.217908
1765369200,2.0648,2.0665,2.0651,2.0662,103697.792271
1765369500,2.0622,2.0661,2.0661,2.063,142099.672089
1765369800,2.0623,2.0662,2.0628,2.0646,167403.07005
1765370100,2.0593,2.0646,2.0645,2.06,426086.523317
1765370400,2.0599,2.0644,2.06,2.0634,149888.462845
1765370700,2.0618,2.0641,2.0633,2.0625,71535.542463
1765371000,2.0591,2.0625,2.0623,2.0612,162408.70287
1765371300,2.0612,2.0658,2.0612,2.0645,247253.495933
1765371600,2.0622,2.0657,2.0646,2.0641,130326.352773
1765371900,2.0639,2.0684,2.0639,2.0646,163344.50205
1765372200,2.0602,2.0647,2.0646,2.0623,162093.307239
1765372500,2.0604,2.0636,2.0624,2.0632,98632.11255
1765372800,2.0632,2.0673,2.0632,2.0671,176651.860749
1765373100,2.0649,2.0678,2.0672,2.0649,213060.077059
1765373400,2.0645,2.0679,2.0649,2.0667,229408.977769
1765373700,2.0635,2.0676,2.0666,2.0635,239728.424072
1765374000,2.0621,2.0659,2.0635,2.0658,247318.796671
1765374300,2.0638,2.0696,2.0659,2.0638,346250.753494
1765374600,2.0634,2.0655,2.0638,2.0649,299731.663789
1765374900,2.064,2.0652,2.0649,2.0649,345634.215737
1765375200,2.0623,2.0661,2.0648,2.0645,1094852.397621
1765375500,2.0624,2.066,2.0645,2.0641,236260.882898
1765375800,2.0625,2.0644,2.0641,2.0626,131789.917683
1765376100,2.0612,2.0636,2.0627,2.0627,266285.033591
1765376400,2.0611,2.0648,2.0626,2.0618,198633.602096
1765376700,2.0592,2.0622,2.0618,2.0611,235354.022354
1765377000,2.058,2.0688,2.0612,2.0646,591421.000488
1765377300,2.06,2.0657,2.0646,2.0611,369639.995151
1765377600,2.0602,2.0663,2.0612,2.0616,120097.373999
1765377900,2.0602,2.0646,2.0614,2.0608,244510.077543
1765378200,2.0584,2.0649,2.0608,2.0649,287196.91107
1765378500,2.0604,2.0651,2.0649,2.064,207631.171086
1765378800,2.0627,2.0715,2.0639,2.0701,367052.183373
1765379100,2.0678,2.0731,2.0701,2.0711,487169.054129
1765379400,2.0694,2.0734,2.0711,2.072,224940.379881
1765379700,2.0683,2.072,2.072,2.0688,222593.242669
1765380000,2.0665,2.074,2.0685,2.0708,507349.562315
1765380300,2.0661,2.0711,2.0708,2.0697,236643.969245
1765380600,2.0643,2.0712,2.0696,2.0644,135874.027917
1765380900,2.0588,2.0655,2.0645,2.0655,255982.637691
1765381200,2.0614,2.0681,2.0654,2.0667,306748.047245
1765381500,2.0568,2.0679,2.0666,2.0653,562364.393431
1765381800,2.0603,2.0659,2.0653,2.0616,365288.774267
1765382100,2.0599,2.0626,2.0615,2.062,807409.602671
1765382400,2.0571,2.0648,2.0618,2.0648,421509.258579
1765382700,2.0612,2.0662,2.0648,2.0617,165785.821957
1765383000,2.0597,2.0664,2.0616,2.0642,307596.149212
1765383300,2.0633,2.0704,2.0644,2.0703,373925.991067
1765383600,2.0676,2.0711,2.0703,2.0703,207658.327681
1765383900,2.068,2.0743,2.0704,2.0716,511062.072189
1765384200,2.0646,2.0718,2.0716,2.0659,232051.370705
1765384500,2.0644,2.0695,2.0658,2.0694,208408.173381
1765384800,2.065,2.0698,2.0693,2.0698,147277.995615
1765385100,2.0669,2.071,2.0699,2.0694,184075.528293
1765385400,2.069,2.0744,2.0694,2.0732,210335.576824
1765385700,2.0676,2.0733,2.0732,2.0681,285848.77996
1765386000,2.0645,2.0686,2.0682,2.0656,246864.833313
1765386300,2.064,2.0669,2.0655,2.0654,150621.412383
1765386600,2.0638,2.0675,2.0654,2.0668,182873.854149
1765386900,2.0651,2.0735,2.0668,2.0712,218829.714602
1765387200,2.071,2.0755,2.0711,2.0747,355142.796222
1765387500,2.0715,2.0756,2.0745,2.0715,282138.186121
1765387800,2.067,2.0718,2.0714,2.069,323863.403366
1765388100,2.0676,2.0707,2.0691,2.0686,217416.097177
1765388400,2.0655,2.069,2.0687,2.0681,179060.672788
1765388700,2.0623,2.0682,2.0681,2.064,299959.385199
1765389000,2.0596,2.0642,2.0638,2.0621,405809.450113
1765389300,2.0604,2.0627,2.062,2.062,317113.187412
1765389600,2.0592,2.0624,2.0617,2.0608,312977.226731
1765389900,2.0596,2.0631,2.0605,2.0625,219073.766078
1765390200,2.0618,2.0679,2.0626,2.0652,315599.390764
1765390500,2.062,2.0671,2.0651,2.0628,296173.167157
1765390800,2.0587,2.0632,2.063,2.0599,305433.71314
1765391100,2.0592,2.0632,2.0597,2.0628,193338.153332
1765391400,2.0615,2.0701,2.0627,2.069,417739.914967
1765391700,2.068,2.0873,2.069,2.0858,925076.330941
1765392000,2.0643,2.0859,2.0858,2.0706,1159054.80512
1765392300,2.0701,2.0762,2.0706,2.074,506148.367373
1765392600,2.0652,2.075,2.0738,2.069,530524.267774
1765392900,2.0615,2.0709,2.0688,2.0688,324392.715775
1765393200,2.037,2.0882,2.0691,2.0596,4749877.880742
1765393500,2.058,2.0732,2.0594,2.0722,1097075.51559
1765393800,2.0713,2.078,2.0726,2.0737,594308.918555
1765394100,2.0684,2.0798,2.0738,2.0704,644302.750783
1765394400,2.0645,2.075,2.0705,2.0658,473963.459636
1765394700,2.0568,2.0684,2.066,2.0617,608150.110761
1765395000,2.0612,2.0818,2.062,2.0787,563167.122145
1765395300,2.0611,2.0796,2.0789,2.0759,1205547.82791
1765395600,2.0573,2.0777,2.0765,2.063,1021560.1629
1765395900,2.0602,2.0678,2.0626,2.0655,493226.685071
1765396200,2.0609,2.0715,2.0654,2.0688,440401.743495
1765396500,2.0675,2.0728,2.0688,2.0685,492896.879616
1765396800,2.0611,2.0717,2.0686,2.0687,743067.013431
1765397100,2.0674,2.0838,2.0691,2.0804,539257.815781
1765397400,2.0774,2.1055,2.0807,2.1044,1944966.710846
1765397700,2.0818,2.1124,2.1042,2.0818,2898980.071971
1765398000,2.0738,2.0984,2.0817,2.0843,1732516.12912
1765398300,2.0831,2.0911,2.0844,2.0891,432765.133308
1765398600,2.0836,2.097,2.089,2.0952,830245.1266
1765398900,2.0877,2.096,2.0954,2.0904,364177.745795
1765399200,2.0887,2.0937,2.0901,2.0898,412071.526313
1765399500,2.0768,2.091,2.0897,2.0819,447945.224269
1765399800,2.0589,2.0833,2.0822,2.0659,1572082.382627
1765400100,2.0585,2.0695,2.066,2.064,1073093.984869
1765400400,2.0581,2.0696,2.0639,2.0581,471201.713043
1765400700,2.0468,2.0599,2.058,2.0509,851458.663846
1765401000,2.0454,2.0594,2.0517,2.0568,832395.077999
1765401300,2.0552,2.063,2.057,2.0607,315803.080838
1765401600,2.06,2.065,2.0604,2.0628,229778.69502
1765401900,2.0558,2.066,2.0628,2.0574,436699.433603
1765402200,2.0498,2.0581,2.0574,2.0519,407244.135462
1765402500,2.0518,2.0589,2.0518,2.0574,535210.100044
1765402800,2.0508,2.0578,2.0575,2.0538,152608.009749
1765403100,2.0511,2.0539,2.0535,2.0525,110438.501797
1765403400,2.0523,2.059,2.0528,2.0551,201517.184443
1765403700,2.0451,2.055,2.055,2.0475,381325.660787
1765404000,2.0458,2.0515,2.0478,2.0505,228932.30001
1765404300,2.0502,2.0555,2.0506,2.0552,345018.313445
1765404600,2.0408,2.0567,2.0552,2.0444,550435.953352
1765404900,2.0351,2.0476,2.0443,2.0398,819896.763297
1765405200,2.0394,2.0471,2.0396,2.0466,164787.487662
1765405500,2.0451,2.0543,2.0463,2.0473,591583.730395
1765405800,2.0439,2.0509,2.0472,2.0492,318602.66806
1765406100,2.0476,2.0568,2.0492,2.0521,278475.718986
1765406400,2.0509,2.057,2.0516,2.0552,149218.97125
1765406700,2.0534,2.0587,2.0552,2.0534,176937.688783
1765407000,2.0518,2.0555,2.0534,2.0531,96523.046467
1765407300,2.0529,2.0582,2.053,2.0555,106037.027298
1765407600,2.0504,2.0574,2.0552,2.0533,655737.240909
1765407900,2.0483,2.0533,2.0532,2.0488,124148.55644
1765408200,2.0489,2.0545,2.0489,2.0502,92579.743747
1765408500,2.0477,2.0515,2.0502,2.0492,172352.467563
1765408800,2.0485,2.0502,2.0491,2.0492,84135.851356
1765409100,2.0475,2.0505,2.0492,2.0477,149121.31847
1765409400,2.0462,2.0486,2.0477,2.0479,271914.815294
1765409700,2.0433,2.0482,2.0479,2.0452,409493.534261
1765410000,2.045,2.0498,2.0451,2.0488,106032.501824
1765410300,2.0455,2.0495,2.0486,2.0464,224134.578532
1765410600,2.0409,2.0469,2.0464,2.043,622694.18684
1765410900,2.04,2.0443,2.043,2.042,482935.277123
1765411200,2.0405,2.0471,2.0421,2.0457,171364.434629
1765411500,2.0426,2.047,2.0458,2.0444,65511.264315
1765411800,2.0432,2.0462,2.044,2.0456,132867.123177
1765412100,2.0448,2.0471,2.0456,2.0453,87979.819182
1765412400,2.042,2.0465,2.0455,2.043,156690.990282
1765412700,2.0428,2.0457,2.0431,2.0437,184993.128697
1765413000,2.0372,2.0437,2.0435,2.0374,392968.567451
1765413300,2.03,2.0429,2.0372,2.0308,616213.97648
1765413600,2.0241,2.0576,2.0307,2.0337,2237104.278874
1765413900,2.0213,2.0345,2.0336,2.0238,817284.536951
1765414200,2.022,2.0323,2.0237,2.0321,328245.344366
1765414500,2.0269,2.0322,2.032,2.03,196997.953676
1765414800,2.0205,2.0307,2.0296,2.0266,465586.629204
1765415100,2.0238,2.0298,2.0264,2.0253,229759.758348
1765415400,2.0194,2.0262,2.0253,2.0202,476523.404645
1765415700,2.0125,2.0225,2.02,2.0135,401570.244441
1765416000,2.0104,2.0178,2.0135,2.0178,496939.136643
1765416300,2.0155,2.0241,2.018,2.0233,402887.316025
1765416600,2.022,2.0286,2.0232,2.0243,290297.721536
1765416900,2.0194,2.0259,2.0242,2.0228,197020.677913
1765417200,2.0208,2.0232,2.0228,2.0214,231979.292696
1765417500,2.019,2.022,2.0214,2.019,173028.529824
1765417800,2.0152,2.0192,2.019,2.0154,162886.208309
1765418100,2.013,2.0168,2.0155,2.0134,251686.348927
1765418400,2.0081,2.0156,2.0132,2.0108,721157.31439
1765418700,2.0058,2.0127,2.0107,2.0064,415221.661614
1765419000,2.0034,2.0074,2.0064,2.0062,357976.498846
1765419300,2.0006,2.0098,2.0062,2.0084,622236.258314
1765419600,2.0044,2.0123,2.0084,2.0072,322935.085128
1765419900,2.0068,2.0106,2.0072,2.0072,244928.144861
1765420200,2.0034,2.0076,2.0072,2.0052,312793.043105
1765420500,2.0032,2.0094,2.0051,2.0086,304219.651837
1765420800,2.0069,2.0131,2.0085,2.0103,448287.183656
1765421100,2.003,2.0104,2.0104,2.0078,285915.26503
1765421400,2.0052,2.0096,2.0075,2.0065,221841.02216
1765421700,2.0046,2.0068,2.0063,2.0068,185925.88406
1765422000,1.9981,2.0069,2.0067,2.0016,1292945.746162
1765422300,1.9942,2.0042,2.0017,1.9959,815169.65597
1765422600,1.9933,1.9975,1.9959,1.9968,1066260.993396
1765422900,1.9941,2,1.9968,2,1239824.846546
1765423200,1.9998,2.0072,1.9999,2.0052,537945.930469
1765423500,1.999,2.006,2.005,2.0001,379758.013746
1765423800,1.9953,2.0004,2.0001,1.9966,226555.425431
1765424100,1.9961,2.0045,1.9967,2.0028,958825.890755
1765424400,1.9997,2.0038,2.0028,2.0022,364956.298356
1765424700,1.9999,2.0042,2.002,2.0023,256664.190157
1765425000,2,2.0034,2.0023,2.0013,212443.633749
1765425300,1.9996,2.0031,2.0011,1.9999,213068.620264
1765425600,1.9956,2.0009,1.9999,2.0001,411185.744554
1765425900,1.9998,2.0034,1.9999,2.0021,308855.91604
1765426200,2.0013,2.0065,2.0019,2.0043,422070.790413
1765426500,1.9991,2.0047,2.0043,2.0041,312149.663539
1765426800,2.0014,2.0051,2.0043,2.0028,147059.977788
1765427100,2.0025,2.0056,2.0026,2.0039,247345.978799
1765427400,2.0034,2.0061,2.0039,2.0055,232132.636797
1765427700,2.0048,2.0086,2.0055,2.0083,171015.225338
1765428000,2.0072,2.0106,2.0083,2.0091,141381.461894
1765428300,2.0084,2.0161,2.0091,2.0154,285787.258049
1765428600,2.014,2.0203,2.0153,2.0187,303905.687321
1765428900,2.0173,2.02,2.0189,2.0176,174507.404472
1765429200,2.0125,2.0176,2.0176,2.0136,118481.149405
1765429500,2.0079,2.0136,2.0134,2.0091,175057.57427
1765429800,2.0078,2.0094,2.0091,2.0085,113368.434327
1765430100,2.0082,2.0127,2.0086,2.0121,125783.861935
1765430400,2.0115,2.0147,2.0122,2.0124,164673.567398
1765430700,2.0105,2.0126,2.0123,2.0121,130009.707309
1765431000,2.0094,2.013,2.0121,2.0101,106741.270294
1765431300,2.0096,2.0118,2.0102,2.0107,92484.656213
1765431600,2.0099,2.0119,2.0106,2.0112,101580.711119
1765431900,2.0112,2.0151,2.0112,2.0142,120589.4644
1765432200,2.0137,2.0167,2.0139,2.0163,160985.423519
1765432500,2.0151,2.0164,2.0164,2.0153,93922.98193
1765432800,2.0133,2.0161,2.0151,2.015,121961.595184
1765433100,2.0126,2.0153,2.0149,2.0131,88172.531429
1765433400,2.0125,2.0147,2.0132,2.0143,86198.813241
1765433700,2.0132,2.0154,2.0142,2.015,112307.999399
1765434000,2.0096,2.0149,2.0149,2.0102,256225.102492
1765434300,2.0059,2.0103,2.0103,2.0071,313549.433075
1765434600,2.0067,2.0128,2.0072,2.0101,142924.881512
1765434900,2.01,2.0155,2.0102,2.0143,145426.350831
1765435200,2.0096,2.0147,2.0143,2.0106,151402.37745
1765435500,2.0104,2.0127,2.0105,2.0116,82029.855921
1765435800,2.01,2.0124,2.0116,2.0122,129713.441136
1765436100,2.0114,2.016,2.0121,2.0141,99451.930416
1765436400,2.013,2.0155,2.0141,2.0136,70468.506785
1765436700,2.0121,2.0147,2.0136,2.0129,60401.052536
1765437000,2.0122,2.0141,2.0129,2.013,80421.950804
1765437300,2.0121,2.0153,2.0128,2.0141,92370.729668
1765437600,2.0102,2.0139,2.0139,2.0108,83810.258285
1765437900,2.0081,2.011,2.0107,2.01,91549.855236
1765438200,2.0096,2.0138,2.0101,2.0115,96992.629089
1765438500,2.0096,2.0131,2.0115,2.0096,99185.81874
1765438800,2.0057,2.01,2.0098,2.0057,95776.657486
1765439100,2.0045,2.0079,2.0056,2.0071,108559.16209
1765439400,2.0059,2.0078,2.0072,2.0071,63196.609483
1765439700,2.0065,2.0078,2.0072,2.0075,92750.866104
1765440000,2.0043,2.0075,2.0075,2.0065,82054.632359
1765440300,2.0043,2.0082,2.0065,2.0049,87089.097847
1765440600,2.0021,2.0048,2.0048,2.0036,142651.594801
1765440900,2.0015,2.0055,2.0037,2.0016,122603.694273
1765441200,2.0016,2.0058,2.0016,2.0052,90270.343936
1765441500,2.0045,2.008,2.0048,2.0065,58771.597376
1765441800,2.0015,2.0064,2.0064,2.0024,163601.717969
1765442100,2.001,2.0046,2.0022,2.0027,91010.479926
1765442400,2.0027,2.0086,2.0027,2.0054,420637.636592
1765442700,2.005,2.0076,2.0055,2.0063,115709.111208
1765443000,2.0063,2.0139,2.0063,2.0112,182401.846317
1765443300,2.01,2.013,2.0111,2.0127,97275.52019
1765443600,2.0082,2.0146,2.0126,2.009,131521.879998
1765443900,2.0085,2.0113,2.0089,2.0097,67582.394694
1765444200,2.0085,2.0111,2.0096,2.0092,49307.949721
1765444500,2.0091,2.0146,2.0092,2.0141,171455.264765
1765444800,2.0143,2.0178,2.0144,2.0149,118880.390011
1765445100,2.0145,2.0167,2.015,2.0167,58038.024748
1765445400,2.0167,2.0194,2.0167,2.0174,82998.709974
1765445700,2.0164,2.0186,2.0173,2.0177,113602.66411
1765446000,2.0148,2.0177,2.0177,2.0148,133780.928873
1765446300,2.0146,2.0179,2.0147,2.0176,61757.906128
1765446600,2.014,2.0176,2.0176,2.014,95968.580317
1765446900,2.0111,2.0141,2.0141,2.0136,76563.608873
1765447200,2.0132,2.0162,2.0137,2.0144,114462.709058
1765447500,2.0137,2.0159,2.0144,2.0153,79070.240768
1765447800,2.0134,2.0162,2.0152,2.0156,87555.104188
1765448100,2.0125,2.0158,2.0156,2.0137,162967.830687
1765448400,2.011,2.0141,2.0136,2.0118,106216.921221
1765448700,2.0117,2.0137,2.0117,2.0126,77945.882567
1765449000,2.0105,2.0129,2.0127,2.0111,128543.167931
1765449300,2.0093,2.0111,2.011,2.0102,89067.980288
1765449600,2.0101,2.0115,2.0102,2.0108,102942.047479
1765449900,2.0106,2.0127,2.0108,2.0117,71916.525781
1765450200,2.0116,2.0168,2.0117,2.0162,101392.854561
1765450500,2.0149,2.0168,2.0161,2.0165,83476.22594
1765450800,2.015,2.0173,2.0167,2.0173,124493.952209
1765451100,2.0161,2.0179,2.0173,2.0173,118638.834315
1765451400,2.0163,2.0178,2.0172,2.0166,119848.849748
1765451700,2.0143,2.0169,2.0166,2.015,89508.345718
1765452000,2.0146,2.0192,2.0151,2.0184,206550.160487
1765452300,2.0172,2.0195,2.0184,2.0177,165259.035825
1765452600,2.0165,2.0181,2.0177,2.0172,100599.850425
1765452900,2.0164,2.0187,2.0172,2.0178,148717.978028
1765453200,2.0155,2.0179,2.0177,2.0166,189631.471349
1765453500,2.0112,2.0166,2.0166,2.0112,152088.233594
1765453800,2.0081,2.012,2.0113,2.0108,212516.319919
1765454100,2.0087,2.0112,2.0107,2.0088,104381.825275
1765454400,2.0069,2.01,2.0089,2.0094,150871.660358
1765454700,2.0058,2.0093,2.0093,2.0058,186474.163113
1765455000,2.0045,2.0066,2.0057,2.005,183817.310373
1765455300,2.0049,2.0071,2.0049,2.0065,135886.028208
1765455600,2.0061,2.01,2.0064,2.0087,273405.710706
1765455900,2.008,2.0096,2.0088,2.0093,138762.645537
1765456200,2.009,2.0116,2.0093,2.0098,206936.613924
1765456500,2.0077,2.0109,2.0098,2.0103,284913.573463
1765456800,2.0103,2.0137,2.0103,2.0134,265883.871084
1765457100,2.0126,2.014,2.0133,2.0131,81952.003833
1765457400,2.0077,2.013,2.013,2.0086,184103.072541
1765457700,2.007,2.0091,2.0086,2.0076,316634.256293
1765458000,2.0077,2.0104,2.0077,2.0088,157242.491159
1765458300,2.0065,2.0095,2.0089,2.0066,251648.504387
1765458600,2.0065,2.0082,2.0067,2.0076,190158.895617
1765458900,2.0054,2.008,2.0076,2.0066,206483.735523
1765459200,2.0067,2.0132,2.0067,2.0102,204379.721742
1765459500,2.0102,2.0154,2.0102,2.0137,962440.236241
1765459800,2.0078,2.0141,2.0137,2.0104,426268.99519
1765460100,2.0099,2.0157,2.0102,2.013,384793.968282
1765460400,2.0114,2.0149,2.013,2.0118,114641.406283
1765460700,2.0097,2.0121,2.0117,2.0104,106404.542567
1765461000,2.0073,2.0126,2.0104,2.0116,129949.175115
1765461300,2.0083,2.0122,2.0116,2.0091,177319.112713
1765461600,2.008,2.0103,2.0091,2.0097,198295.591531
1765461900,2.0075,2.0104,2.0097,2.0085,206196.197451
1765462200,2.0068,2.0106,2.0085,2.0091,230852.435175
1765462500,2.0077,2.0106,2.0091,2.0089,201944.486765
1765462800,2.0044,2.0095,2.0089,2.0044,217775.796746
1765463100,2.0008,2.0054,2.0043,2.0024,424784.338672
1765463400,1.9949,2.0076,2.0025,1.9996,1724230.799284
1765463700,1.9996,2.0093,1.9996,2.0053,543733.420396
1765464000,1.9996,2.0078,2.0051,2.002,473851.497264
1765464300,1.9842,2.0036,2.002,1.9918,1737373.734236
1765464600,1.9781,1.9925,1.9917,1.9851,2390002.79055
1765464900,1.9835,1.9962,1.985,1.9913,595753.376258
1765465200,1.9874,1.9951,1.9912,1.9912,519875.543904
1765465500,1.99,2.0021,1.991,1.9988,693364.675319
1765465800,1.9935,2.0023,1.9987,1.9982,619032.006025
1765466100,1.9927,2.0027,1.998,1.999,426563.636063
1765466400,1.9944,2.0097,1.999,2.0092,1053274.951037
1765466700,2,2.0114,2.0092,2.001,464096.927126
1765467000,1.997,2.0019,2.001,1.9982,494127.953363
1765467300,1.9923,2.0006,1.998,1.9926,657542.579575
1765467600,1.9909,1.9973,1.9922,1.9947,343856.219667
1765467900,1.991,1.9998,1.9946,1.9926,641397.99891
1765468200,1.9909,1.9968,1.9924,1.9932,320717.870499
1765468500,1.9932,1.9992,1.9932,1.997,326310.435491
1765468800,1.9933,2.0002,1.997,1.9941,402496.638127
1765469100,1.9849,1.9945,1.994,1.9859,517057.979706
1765469400,1.9857,1.9894,1.9859,1.9882,394140.71251
1765469700,1.9873,1.9913,1.9879,1.9902,230432.985307
1765470000,1.9878,1.9926,1.9901,1.9919,367803.346803
1765470300,1.9878,1.9919,1.9919,1.9905,448465.735337
1765470600,1.9868,1.9921,1.9903,1.9893,281568.017284
1765470900,1.9877,1.9964,1.9893,1.9958,294773.508349
1765471200,1.9938,2.0018,1.9958,1.9993,420478.383607
1765471500,1.9981,2.0053,1.9994,1.9984,413110.670516
1765471800,1.9902,1.999,1.9983,1.9918,334864.792101
1765472100,1.9892,1.9932,1.9919,1.9915,173709.914379
1765472400,1.9854,1.9929,1.9916,1.9906,778233.628412
1765472700,1.9851,1.992,1.9906,1.9859,973818.145816
1765473000,1.984,1.9892,1.986,1.9872,557547.426851
1765473300,1.9852,1.9885,1.9872,1.9878,345345.74735
1765473600,1.9877,1.995,1.9878,1.9934,341252.585384
1765473900,1.9933,1.9971,1.9936,1.9938,351554.449779
1765474200,1.9913,1.9961,1.9938,1.9927,273016.306061
1765474500,1.9911,1.999,1.9927,1.9964,345372.374629
1765474800,1.9918,1.9971,1.9963,1.9925,250905.184715
1765475100,1.9924,1.9964,1.9925,1.9939,362722.497925
1765475400,1.9907,1.9965,1.9939,1.9942,605206.867641
1765475700,1.9933,1.9968,1.9942,1.9955,276053.395806
1765476000,1.9923,2.0017,1.9955,2.0014,223065.085402
1765476300,1.9995,2.0027,2.0014,2.0014,219948.277101
1765476600,2.0012,2.0053,2.0015,2.0025,302963.605723
1765476900,2.0017,2.0051,2.0024,2.0037,228476.076931
1765477200,2.0019,2.0067,2.0037,2.0042,253086.212438
1765477500,2.0003,2.006,2.0043,2.0022,320523.589741
1765477800,2.0002,2.0031,2.0022,2.001,409924.493558
1765478100,2.001,2.0077,2.001,2.0062,317828.139828
1765478400,2.0036,2.0227,2.0062,2.022,552522.602208
1765478700,2.0115,2.0227,2.0221,2.0136,701432.58146
1765479000,2.0043,2.0154,2.0136,2.0092,792499.567211
