Entry_Date,Exit_Date,Holding_Mins,Pair,Side,Entry_Price,Exit_Price,P/L_USD
2025-11-16 18:35:00,2025-11-16 19:15:00,40.0,ETH-USD,BUY,3096.98,3071.7,-27.31
2025-11-16 21:45:00,2025-11-17 02:05:00,260.0,ETH-USD,BUY,3142.41,3196.0,40.55
2025-11-17 02:20:00,2025-11-17 08:45:00,385.0,ETH-USD,BUY,3196.06,3107.79,-27.44
2025-11-17 10:10:00,2025-11-17 11:50:00,100.0,ETH-USD,SELL,3133.61,3130.65,13.58
2025-11-17 12:40:00,2025-11-18 06:20:00,1060.0,ETH-USD,SELL,3068.25,3063.55,13.65
2025-11-18 06:35:00,2025-11-18 06:55:00,20.0,ETH-USD,BUY,3061.2,3053.86,-27.44
2025-11-18 07:10:00,2025-11-18 07:15:00,5.0,ETH-USD,SELL,3036.95,3054.75,-27.16
2025-11-18 07:45:00,2025-11-18 23:45:00,960.0,ETH-USD,BUY,3053.0,3061.0,13.45
2025-11-18 23:50:00,2025-11-19 02:20:00,150.0,ETH-USD,SELL,3056.86,3052.05,13.51
2025-11-19 02:25:00,2025-11-19 02:45:00,20.0,ETH-USD,BUY,3049.51,3083.55,40.74
2025-11-19 02:50:00,2025-11-19 06:55:00,245.0,ETH-USD,BUY,3078.85,3080.65,13.78
2025-11-19 07:15:00,2025-11-19 09:20:00,125.0,ETH-USD,BUY,3083.59,3031.38,-27.71
2025-11-19 09:25:00,2025-11-19 10:05:00,40.0,ETH-USD,SELL,3025.31,3097.12,-27.43
2025-11-19 11:00:00,2025-11-19 12:35:00,95.0,ETH-USD,SELL,2972.16,2907.0,40.73
2025-11-19 13:30:00,2025-11-19 15:35:00,125.0,ETH-USD,SELL,2893.25,2917.03,-27.56
2025-11-19 15:40:00,2025-11-19 16:20:00,40.0,ETH-USD,BUY,2911.32,2988.39,40.93
2025-11-19 16:25:00,2025-11-20 11:35:00,1150.0,ETH-USD,BUY,2966.1,2878.95,-27.7
2025-11-20 14:00:00,2025-11-20 14:15:00,15.0,ETH-USD,SELL,2795.9,2814.21,-27.42
2025-11-20 16:20:00,2025-11-20 18:35:00,135.0,ETH-USD,BUY,2875.76,2833.43,-27.15
2025-11-20 18:40:00,2025-11-21 02:20:00,460.0,ETH-USD,SELL,2845.66,2759.89,40.31
2025-11-21 02:35:00,2025-11-22 21:35:00,2580.0,ETH-USD,SELL,2717.03,2826.71,-27.28
2025-11-22 21:40:00,2025-11-26 12:35:00,5215.0,ETH-USD,BUY,2826.64,3005.1,40.51
2025-11-26 12:40:00,2025-11-28 12:15:00,2855.0,ETH-USD,BUY,3013.25,3020.57,13.7
2025-11-28 12:20:00,2025-11-30 07:40:00,2600.0,ETH-USD,SELL,3022.59,3027.01,13.77
2025-11-30 07:45:00,2025-11-30 10:05:00,140.0,ETH-USD,BUY,3027.11,3028.21,13.84
2025-11-30 10:10:00,2025-11-30 11:15:00,65.0,ETH-USD,SELL,3030.79,3040.35,-27.82
2025-11-30 11:35:00,2025-11-30 18:30:00,415.0,ETH-USD,BUY,3047.53,3006.21,-27.54
2025-11-30 18:35:00,2025-11-30 19:10:00,35.0,ETH-USD,SELL,2998.97,2916.89,40.9
2025-11-30 19:15:00,2025-12-02 09:45:00,2310.0,ETH-USD,SELL,2904.51,2898.97,13.84
2025-12-02 09:50:00,2025-12-02 10:10:00,20.0,ETH-USD,BUY,2888.84,2955.81,41.72
2025-12-02 10:15:00,2025-12-03 17:45:00,1890.0,ETH-USD,BUY,2971.54,3186.51,42.35
2025-12-03 17:50:00,2025-12-03 18:20:00,30.0,ETH-USD,BUY,3182.11,3181.09,14.33
2025-12-03 18:40:00,2025-12-03 19:10:00,30.0,ETH-USD,BUY,3190.16,3176.4,-28.8
2025-12-03 21:05:00,2025-12-03 21:35:00,30.0,ETH-USD,SELL,3205.76,3224.13,-28.51
2025-12-04 00:05:00,2025-12-04 00:25:00,20.0,ETH-USD,SELL,3188.9,3192.75,14.11
2025-12-04 04:20:00,2025-12-04 05:15:00,55.0,ETH-USD,BUY,3194.79,3193.78,14.18
2025-12-04 07:20:00,2025-12-04 08:20:00,60.0,ETH-USD,SELL,3179.78,3184.24,14.26
2025-12-04 09:10:00,2025-12-04 09:30:00,20.0,ETH-USD,BUY,3178.64,3169.93,14.33
2025-12-04 14:00:00,2025-12-04 14:15:00,15.0,ETH-USD,SELL,3128.58,3083.19,43.19
2025-12-04 14:20:00,2025-12-04 15:50:00,90.0,ETH-USD,SELL,3072.79,3140.01,-29.23
2025-12-04 15:55:00,2025-12-05 11:05:00,1150.0,ETH-USD,BUY,3142.54,3068.94,-28.94
2025-12-05 11:20:00,2025-12-06 09:15:00,1315.0,ETH-USD,SELL,3066.53,3057.97,14.32
2025-12-06 11:00:00,2025-12-06 11:35:00,35.0,ETH-USD,BUY,3047.71,3064.0,43.18
2025-12-06 12:10:00,2025-12-06 12:25:00,15.0,ETH-USD,SELL,3051.76,3060.71,-29.22
2025-12-06 12:55:00,2025-12-06 13:35:00,40.0,ETH-USD,BUY,3056.69,3049.9,-28.93
2025-12-06 14:05:00,2025-12-06 17:10:00,185.0,ETH-USD,SELL,3036.0,3049.65,-28.64
2025-12-06 17:15:00,2025-12-06 18:00:00,45.0,ETH-USD,BUY,3052.29,3037.28,-28.35
2025-12-06 18:05:00,2025-12-06 19:30:00,85.0,ETH-USD,SELL,3035.0,3043.51,-28.07
2025-12-06 19:50:00,2025-12-06 20:05:00,15.0,ETH-USD,BUY,3046.38,3042.61,-27.79
2025-12-06 20:30:00,2025-12-07 02:30:00,360.0,ETH-USD,BUY,3046.98,3036.92,-27.51
2025-12-07 03:00:00,2025-12-07 03:20:00,20.0,ETH-USD,SELL,3033.38,3033.67,13.62
2025-12-07 04:30:00,2025-12-07 05:10:00,40.0,ETH-USD,SELL,3034.36,3038.83,13.69
2025-12-07 05:35:00,2025-12-07 06:25:00,50.0,ETH-USD,BUY,3036.45,3036.39,13.75
2025-12-07 07:05:00,2025-12-07 08:10:00,65.0,ETH-USD,BUY,3040.51,3043.05,13.82
2025-12-07 08:35:00,2025-12-07 09:20:00,45.0,ETH-USD,SELL,3031.56,2970.0,41.68
2025-12-07 09:25:00,2025-12-07 12:15:00,170.0,ETH-USD,SELL,2940.87,3070.6,-28.2
2025-12-07 12:20:00,2025-12-07 17:05:00,285.0,ETH-USD,BUY,3092.74,3040.81,-27.92
2025-12-07 17:10:00,2025-12-07 20:25:00,195.0,ETH-USD,SELL,3044.25,3104.78,-27.64
2025-12-07 20:30:00,2025-12-09 11:00:00,2310.0,ETH-USD,BUY,3115.0,3271.69,41.05
2025-12-09 11:05:00,2025-12-09 11:30:00,25.0,ETH-USD,BUY,3269.36,3329.28,41.66
2025-12-09 11:35:00,2025-12-09 15:20:00,225.0,ETH-USD,BUY,3325.51,3317.0,14.1
2025-12-09 17:40:00,2025-12-10 16:05:00,1345.0,ETH-USD,BUY,3334.89,3339.85,14.17
2025-12-10 17:00:00,2025-12-10 21:15:00,255.0,ETH-USD,SELL,3342.68,3227.36,42.71
2025-12-10 21:20:00,2025-12-17 11:15:00,9475.0,ETH-USD,SELL,3226.09,2862.81,43.35
2025-12-17 12:00:00,2025-12-17 12:15:00,15.0,ETH-USD,SELL,2845.57,2868.74,-29.33
2025-12-17 13:35:00,2025-12-17 13:45:00,10.0,ETH-USD,SELL,2843.18,2816.34,43.56
2025-12-17 13:50:00,2025-12-18 04:35:00,885.0,ETH-USD,SELL,2815.2,2848.69,-29.48
2025-12-18 05:00:00,2025-12-18 05:10:00,10.0,ETH-USD,BUY,2853.2,2853.11,14.59
2025-12-18 05:15:00,2025-12-18 05:40:00,25.0,ETH-USD,BUY,2855.83,2858.11,14.66
2025-12-18 06:15:00,2025-12-18 07:00:00,45.0,ETH-USD,SELL,2850.54,2858.0,-29.47
2025-12-18 07:55:00,2025-12-18 08:05:00,10.0,ETH-USD,BUY,2870.13,2891.96,43.77
2025-12-18 08:10:00,2025-12-18 09:00:00,50.0,ETH-USD,BUY,2902.77,2978.65,44.43
2025-12-18 09:05:00,2025-12-18 12:05:00,180.0,ETH-USD,BUY,2966.53,2864.5,-30.06
2025-12-18 12:10:00,2025-12-19 02:05:00,835.0,ETH-USD,SELL,2855.0,2969.4,-29.76
2025-12-19 02:10:00,2025-12-19 10:20:00,490.0,ETH-USD,BUY,2966.77,2970.75,14.73
2025-12-19 11:20:00,2025-12-19 11:40:00,20.0,ETH-USD,BUY,2979.68,2980.2,14.81
2025-12-19 14:35:00,2025-12-21 08:30:00,2515.0,ETH-USD,BUY,2988.8,2958.0,-29.76
2025-12-21 08:35:00,2025-12-21 09:05:00,30.0,ETH-USD,SELL,2958.15,2969.09,-29.46
2025-12-21 09:30:00,2025-12-21 09:35:00,5.0,ETH-USD,BUY,2966.51,2961.3,-29.17
2025-12-21 10:50:00,2025-12-21 16:40:00,350.0,ETH-USD,BUY,2977.35,2978.69,14.44
2025-12-21 16:45:00,2025-12-21 17:50:00,65.0,ETH-USD,SELL,2971.95,2993.71,-29.02
2025-12-21 18:30:00,2025-12-21 19:00:00,30.0,ETH-USD,SELL,2992.69,3005.1,-28.73
2025-12-21 19:20:00,2025-12-21 20:50:00,90.0,ETH-USD,BUY,3021.61,3021.44,14.22
2025-12-21 22:10:00,2025-12-21 23:25:00,75.0,ETH-USD,BUY,3014.67,3034.28,42.88
2025-12-21 23:30:00,2025-12-22 00:20:00,50.0,ETH-USD,BUY,3030.14,3029.1,14.51
2025-12-22 01:45:00,2025-12-22 03:50:00,125.0,ETH-USD,BUY,3026.55,3029.25,14.58
2025-12-22 04:25:00,2025-12-22 09:35:00,310.0,ETH-USD,BUY,3035.11,3041.98,14.65
2025-12-22 10:15:00,2025-12-22 10:50:00,35.0,ETH-USD,SELL,3043.4,3045.71,14.73
2025-12-22 11:35:00,2025-12-22 13:55:00,140.0,ETH-USD,SELL,3042.68,3013.94,44.4
2025-12-22 14:10:00,2025-12-22 17:50:00,220.0,ETH-USD,SELL,2998.3,3008.15,15.02
2025-12-22 17:55:00,2025-12-22 22:05:00,250.0,ETH-USD,BUY,3009.72,2983.8,-30.19
2025-12-22 22:10:00,2025-12-23 09:55:00,705.0,ETH-USD,SELL,2987.0,2915.48,44.84
2025-12-23 10:10:00,2025-12-23 11:15:00,65.0,ETH-USD,SELL,2912.95,2958.66,-30.34
2025-12-23 12:35:00,2025-12-23 12:55:00,20.0,ETH-USD,SELL,2935.37,2909.26,45.05
2025-12-23 13:00:00,2025-12-23 13:35:00,35.0,ETH-USD,SELL,2916.91,2945.84,-30.49
2025-12-23 15:35:00,2025-12-23 15:45:00,10.0,ETH-USD,BUY,2961.74,2979.18,45.27
2025-12-23 16:15:00,2025-12-23 18:40:00,145.0,ETH-USD,SELL,2969.37,2970.33,15.32
2025-12-23 18:45:00,2025-12-23 19:30:00,45.0,ETH-USD,BUY,2965.14,2959.1,-30.79
2025-12-23 19:55:00,2025-12-23 20:40:00,45.0,ETH-USD,BUY,2971.18,2961.51,-30.48
2025-12-23 21:20:00,2025-12-23 21:40:00,20.0,ETH-USD,SELL,2943.37,2926.83,45.26
2025-12-23 21:45:00,2025-12-23 22:50:00,65.0,ETH-USD,SELL,2929.32,2945.02,-30.63
2025-12-23 22:55:00,2025-12-24 00:40:00,105.0,ETH-USD,BUY,2943.84,2921.4,-30.32
2025-12-24 01:00:00,2025-12-24 01:20:00,20.0,ETH-USD,SELL,2924.27,2932.18,-30.02
2025-12-24 01:35:00,2025-12-24 02:50:00,75.0,ETH-USD,BUY,2934.13,2935.35,14.86
2025-12-24 03:20:00,2025-12-24 05:10:00,110.0,ETH-USD,SELL,2925.39,2927.2,14.93
2025-12-24 05:30:00,2025-12-24 06:55:00,85.0,ETH-USD,BUY,2931.11,2923.35,-30.01
2025-12-24 07:50:00,2025-12-24 08:10:00,20.0,ETH-USD,BUY,2936.12,2929.49,-29.71
2025-12-24 09:05:00,2025-12-24 09:25:00,20.0,ETH-USD,BUY,2932.52,2926.48,-29.42
2025-12-24 11:45:00,2025-12-25 03:20:00,935.0,ETH-USD,BUY,2941.51,2918.4,-29.12
2025-12-25 03:40:00,2025-12-25 10:25:00,405.0,ETH-USD,SELL,2925.4,2948.5,-28.83
2025-12-25 12:25:00,2025-12-25 12:45:00,20.0,ETH-USD,SELL,2945.21,2951.21,-28.54
2025-12-25 12:50:00,2025-12-25 13:20:00,30.0,ETH-USD,BUY,2950.79,2950.87,14.13
2025-12-25 13:35:00,2025-12-25 13:40:00,5.0,ETH-USD,SELL,2952.04,2958.42,-28.4
2025-12-25 13:55:00,2025-12-25 15:25:00,90.0,ETH-USD,BUY,2957.27,2945.07,-28.12
2025-12-25 17:05:00,2025-12-25 17:45:00,40.0,ETH-USD,SELL,2941.01,2913.68,41.75
2025-12-25 17:55:00,2025-12-25 20:40:00,165.0,ETH-USD,SELL,2919.8,2917.32,14.13
2025-12-25 22:15:00,2025-12-25 23:45:00,90.0,ETH-USD,SELL,2959.9,2967.23,-28.39
2025-12-26 00:40:00,2025-12-26 00:50:00,10.0,ETH-USD,BUY,2968.28,2969.01,14.05
2025-12-26 00:55:00,2025-12-26 02:10:00,75.0,ETH-USD,BUY,2970.72,2982.42,42.37
2025-12-26 02:20:00,2025-12-26 02:30:00,10.0,ETH-USD,BUY,2985.78,2976.2,-28.67
2025-12-26 05:25:00,2025-12-26 09:30:00,245.0,ETH-USD,BUY,2971.32,2968.95,14.19
2025-12-26 10:05:00,2025-12-28 21:00:00,3535.0,ETH-USD,SELL,2910.08,2985.09,-28.53
2025-12-28 21:05:00,2025-12-29 07:05:00,600.0,ETH-USD,BUY,3001.68,2934.89,-28.24
2025-12-29 07:10:00,2025-12-29 09:35:00,145.0,ETH-USD,SELL,2915.68,2954.73,-27.96
2025-12-29 11:25:00,2025-12-30 03:00:00,935.0,ETH-USD,SELL,2924.89,2971.36,-27.68
2025-12-30 03:05:00,2025-12-30 14:05:00,660.0,ETH-USD,BUY,2981.33,2952.3,-27.4
2025-12-30 14:10:00,2025-12-30 14:30:00,20.0,ETH-USD,SELL,2952.94,2967.8,-27.13
2025-12-30 15:40:00,2025-12-31 00:00:00,500.0,ETH-USD,SELL,2962.53,2970.33,0.0
